date,cal_12,cal_23,fly_123,cal_12_norm,cal_23_norm,fly_123_norm,roll_yield_12,xau_swap_1m,xau_swap_3m,xau_swap_6m,xau_swap_1y,cal_12_z20,cal_23_z20,fly_123_z20,cal_12_norm_z20,cal_23_norm_z20,fly_123_norm_z20,cal_12_z60,cal_23_z60,fly_123_z60,cal_12_norm_z60,cal_23_norm_z60,fly_123_norm_z60,cal_12_z120,cal_23_z120,fly_123_z120,cal_12_norm_z120,cal_23_norm_z120,fly_123_norm_z120,gc1_ret,gc2_ret,gc3_ret,cal_12_chg,cal_23_chg,fly_123_chg,cal_12_vol20,cal_23_vol20,fly_123_vol20,cal_12_vol60,cal_23_vol60,fly_123_vol60
2019-06-11,-5.7999999999999545,-5.7000000000000455,-0.09999999999990905,-43.71288173404445,-42.959211359320236,-0.7536703747242249,4.360000000000127,2.48,2.47,2.4,2.19,-0.9912944852295624,0.5302578429733031,-0.8707426124554466,-0.4389760513722333,0.8356755706187827,-0.869660866740321,0.30503802355018655,1.5342003581881392,-0.6137414263766366,0.8403054926814566,1.8868587875055336,-0.6087787971019631,0.9497635591109037,1.7198802569022595,-0.20425928205217442,1.3419789343003459,2.037041922141013,-0.20343354435409855,1.900000000000091,2.0,2.0,-0.09999999999990905,0.0,-0.09999999999990905,2.6762109900300395,1.089519449840054,3.5111401656960965,3.0072454877727277,1.2153676991213034,3.4395456932967323
2019-06-12,-5.7000000000000455,-5.7000000000000455,0.0,-42.74209271284846,-42.74209271284846,0.0,3.2200000000000273,2.5,2.48,2.42,2.17,-0.5535807194108933,0.5302578429733031,-0.5823105234517639,0.22670652621011372,0.9083930551398642,-0.590625374158322,0.6478587143363159,1.4922744480181578,-0.18833031974825076,1.253480227497678,1.9278205319933335,-0.1942636203190458,1.2055715354350687,1.6830154602975769,0.13913235859129247,1.6613817567191291,2.0912129958305155,0.13424734475909655,5.599999999999909,5.5,5.5,0.09999999999990905,0.0,0.09999999999990905,2.671250446395373,1.0300740903349765,3.4511325372228923,3.007245487772697,1.2153676991213034,3.4395456932967035
2019-06-13,-5.7999999999999545,-5.599999999999909,-0.20000000000004547,-43.209094769464244,-41.719125984309954,-1.4899687851542898,1.3900000000001,2.5,2.48,2.39,2.13,-1.1071614388211573,1.2566705133893943,-1.2452428369286435,-0.2773582456890174,1.3540937608353505,-1.230439822808824,0.255815091101388,2.0567334654440925,-1.0253539630741646,1.0028075192179406,2.399698649414035,-1.0009163673114918,0.9186658803759257,2.051333447180779,-0.53369030061826,1.46339726137015,2.5127058599104792,-0.5194155780534073,6.900000000000091,7.0,6.899999999999864,-0.09999999999990905,0.10000000000013642,-0.20000000000004547,2.6762109900298143,1.089519449840054,3.5111401656958385,2.984791961066588,1.2153676991213767,3.4084640409793057
2019-06-14,-5.900000000000091,-5.5,-0.40000000000009095,-43.97406275620549,-40.99277036595364,-2.9812923902518516,2.7999999999999545,2.5,2.48,2.36,2.11,-1.5130284248249748,1.7568539664038485,-1.6983113581163316,-1.0716343668837007,1.5415195672292052,-1.66961813480406,-0.15510346420256366,2.530119438349712,-1.8340651247196178,0.6192063808197068,2.6167032362520177,-1.7832609218758415,0.6368272770651325,2.391931969863924,-1.1947263575122886,1.1677684421173011,2.7577768535070466,-1.1626206754453488,0.7999999999999545,0.900000000000091,0.8000000000001819,-0.10000000000013642,0.09999999999990905,-0.20000000000004547,2.671250446395373,1.0648943609583361,3.4884018358593645,2.984791961066588,1.2296340919150455,3.4271053160739466
2019-06-17,-5.899999999999864,-5.400000000000091,-0.4999999999997726,-44.04102533478542,-40.30873505217809,-3.7322902826073228,3.240000000000009,2.5,2.48,2.36,2.11,-1.3594376556313734,2.050092578677784,-1.7396978681840976,-1.1140112733953098,1.6521842480806082,-1.713065254346342,-0.19486301196161745,2.8915351305439354,-2.1788416632176797,0.561999397277001,2.751434310129531,-2.1226480273561608,0.6258443773571319,2.7078618608228844,-1.5037016182809115,1.124557083255241,2.9629616024303136,-1.4661497239277843,-1.599999999999909,-1.6000000000001364,-1.7000000000000455,2.2737367544323206e-13,0.09999999999990905,-0.09999999999968168,2.6400358849234666,1.104631398393358,3.4655143158974133,2.9847919610665854,1.2431643604601588,3.4330201162603875
2019-06-18,-5.899999999999864,-5.5,-0.3999999999998636,-43.81372483495492,-40.84330281224705,-2.9704220227078637,4.0900000000001455,2.51,2.46,2.35,2.1,-1.2307000615537453,1.271836297472168,-1.300390445302079,-0.9045772705118067,1.2487407649559596,-1.2805438851056687,-0.23861927237600838,2.168705860994994,-1.7753524663257736,0.6466233783488586,2.3129544153584973,-1.7264100799247857,0.6149292262492844,2.252801063923607,-1.1484907711803856,1.185516578921595,2.6364808055991493,-1.1135895441644539,7.7999999999999545,7.7999999999999545,7.899999999999864,0.0,-0.09999999999990905,0.09999999999990905,2.6400358849234493,1.1829045430190541,3.4969460360366624,2.9847919610665854,1.2500169490374955,3.433434807343164
2019-06-19,-5.900000000000091,-5.399999999999864,-0.5000000000002274,-43.3702347873395,-39.69479116129216,-3.675443626047335,-11.580000000000155,2.57,2.46,2.36,2.1,-1.1337081271864053,1.6519821708603624,-1.429655917125794,-0.40227614282832913,1.6015024253782957,-1.3954279903058364,-0.3010478372409642,2.5479359985855794,-2.143378239136212,0.8467863944939457,2.6615424207655325,-2.068445406010812,0.6040778621885372,2.560593690659957,-1.4560306260205464,1.3202666362240711,3.017477128559088,-1.3967036585776442,-1.900000000000091,-1.8999999999998636,-2.0,-2.2737367544323206e-13,0.10000000000013642,-0.1000000000003638,2.365809086037695,1.1371710050546726,3.1105423456714236,2.976313269460468,1.2431643604602276,3.4395456932967035
2019-06-20,-6.0,-5.399999999999864,-0.6000000000001364,-43.21396675405491,-38.89257007864843,-4.321396675406473,8.460000000000036,2.59,2.42,2.22,1.92,-1.4420862513264958,1.4779559335441572,-1.5059397460513637,-0.2677332472843074,1.73784005550668,-1.444642891016892,-0.7260514975887422,2.3908785762359615,-2.439712264503178,0.9375696760928635,2.7883133048945776,-2.318642042080898,0.3231235940772568,2.488644020566702,-1.7473170453831883,1.3510037256293383,3.2107438637449883,-1.6411140812955034,48.100000000000136,48.200000000000045,48.200000000000045,-0.09999999999990905,0.0,-0.09999999999990905,2.1607016404277366,1.1371710050546726,2.97987989867564,2.1535544130970465,1.2431643604602187,2.738649921007276
2019-06-21,-5.800000000000182,-5.2999999999999545,-0.5000000000002274,-41.439523302588405,-37.8671506040879,-3.572372698500513,0.4699999999997999,2.59,2.45,2.21,1.9,-0.4646601886431248,1.7952429351654708,-1.1197245251111065,1.379993192143296,1.9082390907468438,-1.0690562311774245,0.21858002402853668,2.680012561161095,-1.9741868847605446,1.8188899570989492,2.9403420702217207,-1.8702928394707672,0.8550860298118136,2.773160065386546,-1.3934820305337579,1.9323232712714395,3.4528426545131152,-1.29668651518887,3.199999999999818,3.0,2.900000000000091,0.1999999999998181,0.09999999999990905,0.09999999999990905,2.297550182717252,1.1631174082023497,3.0207702050278438,2.195457560123866,1.2431643604601497,2.744362480382517
2019-06-24,-5.899999999999864,-5.400000000000091,-0.4999999999997726,-41.557490209336095,-38.035669005156585,-3.5218212041795045,-1.5199999999999818,2.56,2.43,2.2,1.88,-0.8474309114259728,1.1445738161740027,-1.0126769224804635,1.1388811767575104,1.644819741704415,-0.9515338047748395,-0.2685320235769892,2.071465936710426,-1.8896620139216107,1.6880994887285885,2.64679517104589,-1.7731685961691794,0.5704544552852264,2.3388010554889664,-1.3692367582075033,1.8494670209734168,3.2279410844597525,-1.2544512592646728,18.100000000000136,18.199999999999818,18.299999999999955,-0.09999999999968168,-0.10000000000013642,4.547473508864641e-13,2.319096920422664,1.2483673548407987,3.0207702050279237,1.824466488073116,1.2638922932011798,2.460425758940353
2019-06-25,-5.899999999999864,-5.5,-0.3999999999998636,-41.44888439273775,-38.63879053560389,-2.81009385713387,-4.740000000000009,2.56,2.42,2.18,1.85,-0.7664460930331946,0.5111041014057357,-0.6768412510565894,1.168579067085358,1.290053745375385,-0.6309983819141373,-0.27756805500069,1.5362951013864297,-1.4627711956467786,1.668122819314865,2.263909232819684,-1.3760288380505004,0.5587561629833828,1.9256788720203994,-1.0336754352596127,1.8466152030631167,2.873743453719342,-0.9423123989915388,0.5,0.5,0.599999999999909,0.0,-0.09999999999990905,0.09999999999990905,2.1775166927870644,1.3231541263607414,2.935033398896002,1.8133123544815675,1.2695121176848752,2.470099153983778
2019-06-26,-5.7999999999999545,-5.599999999999909,-0.20000000000004547,-41.16394606103587,-39.74449964513775,-1.4194464158981226,6.400000000000091,2.58,2.4,2.18,1.88,-0.19289953813962515,-0.20129909839336185,-0.015855259582270294,1.3994087858932671,0.7447974944439993,-0.007703253116203616,0.18324768198183203,1.0379411889086207,-0.6971991042771266,1.729111416589072,1.7716745419085846,-0.6711984949849149,0.8193309473203164,1.5314316564995394,-0.38805790785414523,1.900571697135379,2.3806742041709854,-0.35308565076689286,-3.2999999999999545,-3.3999999999998636,-3.2999999999999545,0.09999999999990905,-0.09999999999990905,0.1999999999998181,2.177516692786891,1.389168626799547,3.0207702050273046,1.824466488073116,1.2695121176847934,2.496614657043648
2019-06-27,-5.900000000000091,-5.5,-0.40000000000009095,-41.85050149668807,-39.013179361318784,-2.837322135369284,2.2200000000000273,2.51,2.39,2.23,1.9,-0.7152191702825653,0.39144068062928045,-0.6044221458984762,0.8380231727684954,1.0504826245198526,-0.5628353217828681,-0.3040849494927882,1.4433770141669728,-1.4024190459678332,1.3463687138110054,1.9315368726811593,-1.3358554179838884,0.5315590549559616,1.8640328110338071,-1.0178536208561944,1.6374265454688581,2.5715894030417243,-0.9402977264645175,-3.400000000000091,-3.2999999999999545,-3.3999999999998636,-0.10000000000013642,0.09999999999990905,-0.20000000000004547,2.1911784860874093,1.4198591479438487,3.0686873586707475,1.8367159344136719,1.2695121176847934,2.5214402663858135
2019-06-28,-5.899999999999864,-5.5,-0.3999999999998636,-41.857330353658,-39.01954524493633,-2.837785108721674,4.150000000000091,2.51,2.39,2.23,1.92,-0.8237544710472476,0.3079066698068148,-0.5823105234510755,0.9876100933223962,0.9772417419824616,-0.5363804301541234,-0.3242982276594203,1.3901371350555647,-1.3627724842606788,1.2981922142779139,1.8373571707400442,-1.3011474833319616,0.51918283657767,1.8406906507048593,-1.0031814643272017,1.6071231449059298,2.5013964591545084,-0.9274080706482164,1.7000000000000455,1.699999999999818,1.699999999999818,2.2737367544323206e-13,0.0,2.2737367544323206e-13,2.1911784860874093,1.389168626799764,3.0676066446530132,1.8244664880731143,1.250016949037418,2.5214402663858175
2019-07-01,-6.0,-5.5,-0.5,-43.346650387591296,-39.73442952195869,-3.612220865632608,5.1099999999999,2.53,2.42,2.31,1.97,-1.6698935518163647,0.26582166394923723,-1.0091023369445895,-0.6163964805033372,0.4921768798404204,-1.0054425558571067,-0.810745569150266,1.3400772690334084,-1.6540862692137221,0.564369775602369,1.5314063013591501,-1.6075069638199562,0.22629699099508102,1.8192513886795518,-1.3016037916854715,1.0849503231765494,2.195896135544807,-1.2337797442589047,-24.40000000000009,-24.299999999999955,-24.299999999999955,-0.10000000000013642,0.0,-0.10000000000013642,1.3528916399592155,1.2051206534919452,1.87653095392844,1.8252466747617895,1.250016949037418,2.519180657762221
2019-07-02,-6.2000000000000455,-5.599999999999909,-0.6000000000001364,-43.70352095301904,-39.47414795756465,-4.229372995454385,-10.650000000000091,2.57,2.45,2.32,2.0,-2.703121512764492,-0.6202505492142047,-1.3594376556324057,-1.0059097707878422,0.5760503876930692,-1.296377925378619,-1.731012727026695,0.8664310091748517,-1.909207412114624,0.37597594191623257,1.5527867776709339,-1.8110468157470085,-0.34842900821381273,1.4260985457351054,-1.5873939131784198,0.9466669655929414,2.2282937794338165,-1.4650745925397528,18.700000000000045,18.90000000000009,19.0,-0.20000000000004547,-0.09999999999990905,-0.10000000000013642,1.5103851025128638,1.2615779592904024,1.899362774029139,1.8707018532436017,1.2695121176847934,2.526094325708287
2019-07-03,-6.199999999999818,-5.800000000000182,-0.3999999999996362,-43.699516485993726,-40.88019284173855,-2.8193236442551783,2.1200000000001182,2.58,2.45,2.36,1.99,-2.227838707384688,-2.0420895842575564,-0.3065225015475047,-0.9324993822635925,-0.32592099055196877,-0.2605746316515382,-1.6816095417443606,-0.03729414660655021,-1.1880068356577294,0.361466166650761,1.0581666187528738,-1.1333458476842069,-0.35754164250533005,0.6724397845065642,-0.9533725624958637,0.9326121312526302,1.694394064131363,-0.8770235570867383,12.900000000000091,12.899999999999864,13.100000000000136,2.2737367544323206e-13,-0.20000000000027285,0.20000000000050022,1.445319123384019,1.4476114628479464,2.0129318758576504,1.8707018532436035,1.3383014785381804,2.562467031619959
2019-07-04,-6.199999999999818,-5.800000000000182,-0.3999999999996362,-43.7828371278446,-40.958137958308726,-2.8246991695358754,4.820000000000164,2.59,2.45,2.36,1.99,-1.917935370271324,-1.7914964302117107,-0.23972538433508714,-0.9391211506986324,-0.41471996625496016,-0.19848380304308688,-1.635089529938882,-0.044843133389680385,-1.1578108680675296,0.3021867632470564,1.0008272769891928,-1.1088269983947872,-0.3634392119138944,0.6596822727125918,-0.9420186530588575,0.8886332498604137,1.633478517053231,-0.8694146235488,0.0,0.0,0.0,0.0,0.0,0.0,1.445319123384019,1.4476114628479255,2.012931875857673,1.8707018532436035,1.3230550163432784,2.555094611668998
2019-07-05,-6.2000000000000455,-5.7999999999999545,-0.40000000000009095,-44.30311908249702,-41.44485333523851,-2.858265747258501,0.6499999999998636,2.6,2.52,2.4,2.12,-1.6951847841122345,-1.5990651474508006,-0.16853876591111708,-1.3179701649503501,-0.7431880370147235,-0.15269619502385973,-1.5911600819391472,-0.06841098931060191,-1.1202260592734556,0.031922639971237406,0.815457009041777,-1.0878670219219608,-0.3662792612911697,0.646988632260395,-0.9286112429752977,0.6953858510784909,1.4377036164819292,-0.8709044064388725,-20.800000000000182,-20.799999999999955,-20.800000000000182,-2.2737367544323206e-13,2.2737367544323206e-13,-4.547473508864641e-13,1.445319123383967,1.447611462847967,2.0129318758576056,1.870701853243602,1.254564547319136,2.5191806577624907
2019-07-08,-6.2000000000000455,-6.0,-0.20000000000004547,-44.427565154457774,-42.994417891410436,-1.4331472630473403,4.470000000000027,2.6,2.52,2.44,2.15,-1.5263936012534332,-2.396606736485994,1.1185792382276358,-1.300602762028408,-1.7344706568365547,1.128792776124426,-1.5674408897953611,-0.9805575134553202,-0.4517711961246952,-0.05407664268633239,0.2962469378111572,-0.4507598661812685,-0.3691289866932322,-0.11323990401827537,-0.3043822142401106,0.6399175133184092,0.8834062779861095,-0.28368581732032727,-0.09999999999990905,-0.09999999999990905,0.10000000000013642,0.0,-0.20000000000004547,0.20000000000004547,1.445319123383967,1.5685393809128754,2.1172971847199697,1.8598250327766028,1.3070862925880518,2.522569311675572
2019-07-09,-6.2999999999999545,-6.0,-0.2999999999999545,-45.076952797990536,-42.930431236181775,-2.1465215618087634,2.8900000000001,2.58,2.55,2.45,2.17,-1.84428810151771,-2.052702703876053,0.6067798762170253,-1.7065260598626828,-1.6970569156009374,0.6173044258618943,-1.933304378499989,-0.9805575134553202,-0.7622508989960032,-0.400119691153642,0.29741061645399025,-0.7471928414888849,-0.6508153071908569,-0.12724180205606953,-0.6014808990745071,0.406538941523138,0.8912362427293815,-0.5629658102635889,0.5,0.599999999999909,0.599999999999909,-0.09999999999990905,0.0,-0.09999999999990905,1.445319123383967,1.5685393809128754,2.1172971847199697,1.8582933668525163,1.3070862925880518,2.5214402663860467
2019-07-10,-6.2999999999999545,-6.100000000000136,-0.1999999999998181,-44.39683725387912,-42.98741384899534,-1.4094234048837797,-6.519999999999982,2.57,2.52,2.45,2.15,-1.6626884470559011,-2.1379995519571997,1.5916448515092885,-1.019749711141948,-1.7026439163025915,1.6187045774100388,-1.86024603914403,-1.415903908958787,-0.4217899803275856,-0.07966284041636518,0.2586688266351142,-0.4116967113340561,-0.6476323147803041,-0.5304679986080744,-0.27921562604208966,0.6326380143906586,0.8583134589017116,-0.2489649563481368,12.0,12.0,12.100000000000136,0.0,-0.10000000000013642,0.10000000000013642,1.3723587071357444,1.5957839188908478,2.1172971847201265,1.8582933668525163,1.3230550163434978,2.5305991787309456
2019-07-11,-6.2999999999999545,-6.2999999999999545,0.0,-44.87786808756138,-44.87786808756138,0.0,2.8900000000001,2.6,2.52,2.46,2.15,-1.4844500909993124,-2.371422797574243,2.6293794636059955,-1.2900830705816324,-2.377335460502493,2.6137120382122596,-1.7930127999031353,-2.2155702320976767,0.23554505394946232,-0.35223668062026653,-0.38250941542865363,0.20844584321961226,-0.641744939517789,-1.3164645652556364,0.3572127099563547,0.4568963264064173,0.1732862004589982,0.3443880640292119,-5.7999999999999545,-5.7999999999999545,-5.600000000000136,0.0,-0.1999999999998181,0.1999999999998181,1.350438525266939,1.6509327507104152,2.1172971847198276,1.8582933668525163,1.3840618189388316,2.564688503239264
2019-07-12,-6.2999999999999545,-6.2999999999999545,0.0,-44.499381953028106,-44.499381953028106,0.0,-3.5499999999999545,2.6,2.53,2.48,2.16,-1.3251141975860166,-1.9840883068053827,2.1513465120581627,-0.9498967049863593,-1.870672714631037,2.1395752364478806,-1.7308177843736672,-2.1220531867795853,0.23554505394946232,-0.17925859364399396,-0.2729300938820815,0.20844584321961226,-0.6358942503865772,-1.326309691810477,0.3675359518438937,0.5817377551583229,0.29782531401724255,0.35473107755449357,5.5,5.5,5.5,0.0,0.0,0.0,1.3231541263601163,1.5790736791583524,1.9679537863639827,1.8582933668525163,1.3840618189388316,2.564688503239264
2019-07-15,-6.400000000000091,-6.199999999999818,-0.20000000000027285,-45.25750814988785,-43.84321102020194,-1.4142971296859046,-0.6300000000001091,2.6,2.53,2.48,2.16,-1.6303139259879664,-1.4723537405436504,0.8952856725462842,-1.4259879334954002,-1.3873523569457373,0.9033878749141455,-2.0491703440909754,-1.675724522062769,-0.41043381432834974,-0.6270068870803389,-0.07531169891171176,-0.40305536565174377,-0.9141486873916033,-0.9696590287785632,-0.2540247663137563,0.31097176858728615,0.5224810671445648,-0.22503895768017948,1.2999999999999545,1.400000000000091,1.2999999999999545,-0.10000000000013642,0.10000000000013642,-0.20000000000027285,1.3504385252668831,1.5790736791586197,2.0777771523290363,1.8582933668525163,1.3861176118564753,2.5972345136025208
2019-07-16,-6.399999999999864,-6.0,-0.3999999999998636,-45.51175838945168,-42.66727349011186,-2.8444848993398204,4.970000000000027,2.6,2.53,2.48,2.17,-1.447180657555911,-0.7724853839016799,-0.25992164686806407,-1.4627453973670352,-0.7919859989911844,-0.25426850948164637,-1.9592577801517068,-0.8413388679240018,-1.0360650476139026,-0.7975824721779999,0.3063132919519119,-1.0024698246052157,-0.9100968284114828,-0.18766767606141954,-0.8807954213950063,0.21534384686423716,0.9397680209073299,-0.8172979534193426,-2.2999999999999545,-2.300000000000182,-2.5,2.2737367544323206e-13,0.1999999999998181,-0.19999999999959073,1.350438525266939,1.7748239349298847,2.1851171232011457,1.8454157585849629,1.4318412941124385,2.6282945427393014
2019-07-17,-6.400000000000091,-6.2000000000000455,-0.20000000000004547,-44.862852856853095,-43.46088870507614,-1.4019641517769579,-3.269999999999982,2.58,2.53,2.47,2.17,-1.2980895563681787,-1.2518680839872476,0.8097121728221035,-0.9290955712294319,-1.0410027639955264,0.8222439761562321,-1.8777553420202895,-1.6331625376311913,-0.3740614843611298,-0.46310518277449303,0.010074314197940538,-0.3632503867007055,-0.8952022735351364,-1.0234519667407085,-0.21985624800387038,0.45193096222486906,0.6336519253899807,-0.18529625740613864,12.099999999999909,12.100000000000136,12.300000000000182,-2.2737367544323206e-13,-0.20000000000004547,0.1999999999998181,1.350438525266939,1.8136325862462943,2.261182736627148,1.8454157585849593,1.4893520374732292,2.6622024780060114
2019-07-18,-6.400000000000091,-6.2999999999999545,-0.10000000000013642,-44.25696701472991,-43.565451905123815,-0.6915151096060883,-18.0,2.59,2.52,2.46,2.17,-1.1683075488658732,-1.396857585349835,1.2688722014488116,-0.47346687365026535,-0.983473030142326,1.2808425796432035,-1.8033485622135272,-1.9653989218594332,-0.043397342583035924,-0.14427081168060996,-0.04735280181506777,-0.048770621501379424,-0.8814487954659276,-1.4487212093539792,0.1496854301049026,0.6785986761344274,0.582540382886479,0.16430528189420868,4.7999999999999545,4.7999999999999545,4.899999999999864,0.0,-0.09999999999990905,0.09999999999990905,1.3231541263602986,1.8191090936874486,2.237597395704334,1.8454157585849593,1.5024386955541535,2.6706121941473246
2019-07-19,-6.5,-6.2000000000000455,-0.2999999999999545,-45.602194517914654,-43.497477847857375,-2.10471667005728,1.3300000000001546,2.59,2.52,2.44,2.15,-1.4932432088909835,-1.0087483441164218,0.030533367902175798,-1.2723788184945393,-0.8700312263501309,0.048257938719036796,-2.0533243859034456,-1.5461864831556602,-0.6721762136671874,-0.9602923880212486,-0.04730755899254004,-0.6434038884280018,-1.169660935672433,-1.0264059779113932,-0.5588641566447643,0.19152734958881196,0.5988146106718057,-0.49809280084382906,-1.3999999999998636,-1.2999999999999545,-1.3999999999998636,-0.09999999999990905,0.09999999999990905,-0.1999999999998181,1.0648943609579136,1.8191090936874486,2.354570024441588,1.855226241400059,1.5043327255472803,2.692513160347894
2019-07-22,-6.5,-6.2999999999999545,-0.20000000000004547,-45.61787659311661,-44.2142496210204,-1.403626972096215,2.019999999999982,2.57,2.52,2.44,2.17,-1.3510295699490025,-1.2124696000101591,0.567420943565101,-1.1776397171811257,-1.1089491470901167,0.5773527192273223,-1.9585688095765792,-1.858847915581005,-0.34116751898936354,-0.9996265830446349,-0.32126662641555603,-0.33318758863927345,-1.169660935672433,-1.431526321525821,-0.2090768902305787,0.17537426059369315,0.32271173690112703,-0.17471863843592678,0.20000000000004547,0.20000000000004547,0.2999999999999545,0.0,-0.09999999999990905,0.09999999999990905,1.0428705324099203,1.8191090936873573,2.375599647291043,1.855226241400059,1.4574647130652345,2.670612194147216
2019-07-23,-6.5,-6.2999999999999545,-0.20000000000004547,-45.844706347023276,-44.43409999788377,-1.4106063491394982,3.8700000000001182,2.57,2.5,2.45,2.17,-1.2354027233337601,-1.1052529454071431,0.5075698165216234,-1.2501205980505128,-1.118338015676108,0.511820518209015,-1.8730544811174001,-1.795630369827552,-0.33029740441625405,-1.1620613113047087,-0.4207997381334962,-0.3259115494227226,-1.1758134014329535,-1.431526321525821,-0.21226585754319666,0.08180876915451826,0.23075130930205653,-0.18160332091314646,-5.2000000000000455,-5.2000000000000455,-5.2000000000000455,0.0,0.0,0.0,1.0428705324099203,1.8136325862461946,2.354570024441614,1.855226241400059,1.4444634215760106,2.662202478005902
2019-07-24,-6.600000000000136,-6.2999999999999545,-0.3000000000001819,-46.28785434755261,-44.18386096811717,-2.1039933794354417,-2.259999999999991,2.56,2.49,2.45,2.17,-1.6347029457267024,-1.0029368638857477,-0.09583148475123239,-1.542848680735063,-0.9000021821387211,-0.07612152809209215,-2.0817606159305795,-1.7369097627910792,-0.6372566341101404,-1.4603088618394415,-0.3508544039127873,-0.6108022092071476,-1.457873075879577,-1.431526321525821,-0.5624462821698591,-0.0896877640769626,0.31387982326308517,-0.5032382802862444,1.8999999999998636,2.0,2.0,-0.10000000000013642,0.0,-0.10000000000013642,0.949681387015221,1.8044681385819392,2.2728836309851506,1.8646033794648391,1.4444634215760106,2.669545762161375
2019-07-25,-6.5,-6.2999999999999545,-0.20000000000004547,-45.95003463925688,-44.536187419587115,-1.413847219669764,0.12000000000011823,2.54,2.49,2.45,2.17,-1.053865237359085,-0.9228890171254982,0.48332862255076287,-1.214627989241961,-1.002676499081364,0.48347452824374004,-1.6944792966876212,-1.6962563396742723,-0.2903229734727632,-1.2417752900403498,-0.5183075170202486,-0.288181578491888,-1.1696609356724186,-1.422061147964611,-0.21226585754318913,0.022531466043496845,0.17255505392348774,-0.1843908952853957,-8.899999999999864,-9.0,-9.0,0.10000000000013642,0.0,0.10000000000013642,1.0428705324102965,1.7389652095426769,2.179038899679434,1.827390470644758,1.4308466143853722,2.60257369357924
2019-07-26,-6.600000000000136,-6.2999999999999545,-0.3000000000001819,-46.51490591303217,-44.40059200789312,-2.1143139051390647,0.3999999999998636,2.54,2.49,2.45,2.2,-1.5895268933499718,-0.8570325503340707,-0.19669210153410938,-1.7689277211895709,-0.8692332256454408,-0.1864929566975036,-1.899989742397,-1.657594533473551,-0.5951994763149665,-1.579335566764908,-0.4992169438746102,-0.5732633442688025,-1.4508663545919944,-1.4054564775534002,-0.5702538226831043,-0.19525656720726842,0.21780306511485897,-0.5171618169810321,4.599999999999909,4.7000000000000455,4.7000000000000455,-0.10000000000013642,0.0,-0.10000000000013642,1.064894360958565,1.7389652095426769,2.213760791527858,1.827390470644758,1.43084661438537,2.602573693579206
2019-07-29,-6.7999999999999545,-6.099999999999909,-0.7000000000000455,-47.65909728062766,-42.753013737033285,-4.9060835435943755,-6.399999999999864,2.55,2.49,2.45,2.2,-2.4831089617307094,0.04599796645102514,-2.420628133242129,-2.4657958091641894,0.26035157008947846,-2.3965548809453696,-2.330119356018295,-0.9394974435674773,-1.8269111173013106,-2.238892680252771,0.12754273888799722,-1.7299081034962513,-1.9954223890453107,-0.5887263211056138,-1.9544301492757052,-0.6285722968200255,0.8294277562277322,-1.8016171877889446,1.1000000000001364,1.2999999999999545,1.099999999999909,-0.1999999999998181,0.20000000000004547,-0.3999999999998636,1.1968379391679995,1.9339623900985927,2.6211287243232837,1.8592508059220227,1.4756670425061718,2.6960800169188217
2019-07-30,-6.099999999999909,-6.0,-0.09999999999990905,-42.631108129262465,-41.932237504193225,-0.6988706250692513,-1.1800000000000637,2.55,2.49,2.45,2.21,1.6519821708598594,0.7072169138532198,0.9656775844666765,2.1345495094620195,1.0951653731160662,0.9731527692563047,-0.3716622997913035,-0.5871859022298787,0.10730536725801121,0.7880389299870768,0.4334352649296081,0.09317049441478596,-0.014246918538901083,-0.18400834174785768,0.14018979702835832,1.2213467423334712,1.1215397721659142,0.14666740248023247,9.299999999999955,8.599999999999909,8.5,0.7000000000000455,0.09999999999990905,0.6000000000001364,2.7961816069326098,1.967953786363671,3.3724112878973456,2.3652784979535246,1.490307669292617,2.9733220592124208
2019-07-31,-5.7000000000000455,-6.0,0.2999999999999545,-40.317446844629615,-42.439417731188726,2.1219708865591147,12.319999999999936,2.55,2.51,2.45,2.21,2.894291463712926,0.82435553239831,2.6137932002393622,2.9844549432985663,0.8184829240966093,2.617654773558234,0.7261194291314971,-0.5871859022298787,1.3589114115449392,2.1286225451635645,0.19981368748848347,1.281483791247098,1.107014307962089,-0.18400834174785768,1.5141451908302106,2.033110950245655,0.9164622858649344,1.4335529110639844,-3.6000000000001364,-4.0,-4.0,0.3999999999998636,0.0,0.3999999999998636,3.1275515898811337,1.8498364081292986,3.578488360658093,2.504443508673145,1.490307669292617,3.085180543023854
2019-08-01,-5.900000000000091,-6.099999999999909,0.1999999999998181,-40.82536431448049,-42.20927496920736,1.383910654726872,-18.680000000000064,2.55,2.51,2.46,2.25,1.7936458556030292,0.365811964650022,1.8142375419905756,2.213536885183541,1.2135258978097572,1.8004357724824562,0.1664751857599978,-0.9294149529115986,1.023197958030469,1.7595181299904703,0.2704865824140193,0.9501342552836417,0.5250867983801364,-0.5887263211056138,1.145957228474138,1.808179892105143,0.9883773988454289,1.0733928093807947,0.40000000000009095,0.6000000000001364,0.7000000000000455,-0.20000000000004547,-0.09999999999990905,-0.10000000000013642,3.2277252866865194,1.8765309539282986,3.608936277163815,2.5394447544722225,1.504332725547216,3.092670394577114
