label,n_days,total_pnl,ann_return,ann_vol,sharpe,max_dd,n_trades,hit_rate,avg_win,avg_loss,win_loss_ratio,avg_hold_days,max_win_streak,max_loss_streak,lookback,entry_z,exit_z,max_hold,spread,spread_label,metal
si_si_fly_123_norm_lb20_ez2.5_xz0.0_mh5,2129,222.71,26.36,46.164,0.571,-71.76,66,0.53,10.323,-6.415,1.61,6.1,8,8,20,2.5,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.0_mh10,2129,229.84,27.21,51.218,0.531,-84.93,63,0.619,11.389,-8.94,1.27,10.3,8,4,20,2.5,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.0_mh20,2129,349.28,41.34,54.56,0.758,-68.9,63,0.73,10.984,-10.147,1.08,16.0,8,4,20,2.5,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.0_mh40,2129,339.08,40.14,54.711,0.734,-85.47,63,0.73,11.142,-11.174,1.0,17.8,8,4,20,2.5,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.5_mh5,2129,151.33,17.91,42.324,0.423,-104.84,66,0.545,9.57,-6.672,1.43,6.0,9,8,20,2.5,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.5_mh10,2129,215.35,25.49,45.847,0.556,-86.4,64,0.656,9.869,-9.847,1.0,9.6,9,3,20,2.5,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.5_mh20,2129,273.97,32.43,46.231,0.701,-71.54,64,0.766,8.707,-11.379,0.77,12.4,18,4,20,2.5,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb20_ez2.5_xz0.5_mh40,2129,261.87,31.0,46.282,0.67,-81.66,64,0.766,8.707,-12.186,0.71,12.8,18,4,20,2.5,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.0_mh5,2129,361.82,42.83,78.595,0.545,-151.02,230,0.2,11.926,-1.259,9.47,2.3,5,22,60,1.0,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.0_mh10,2129,370.73,43.88,82.392,0.533,-122.52,129,0.341,12.99,-3.057,4.25,5.7,8,11,60,1.0,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.0_mh20,2129,457.05,54.1,84.368,0.641,-118.24,84,0.5,13.6,-4.242,3.21,12.4,7,5,60,1.0,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.0_mh40,2129,488.74,57.85,85.39,0.677,-118.24,64,0.656,13.819,-10.609,1.3,22.8,8,4,60,1.0,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.5_mh5,2129,408.45,48.35,75.71,0.639,-155.74,233,0.223,11.063,-1.086,10.18,2.2,5,22,60,1.0,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.5_mh10,2129,443.33,52.47,79.217,0.662,-128.18,134,0.388,11.938,-2.638,4.53,5.1,6,11,60,1.0,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.5_mh20,2129,528.1,62.51,80.815,0.773,-118.4,96,0.604,10.866,-3.044,3.57,9.9,9,4,60,1.0,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.0_xz0.5_mh40,2129,567.4,67.16,80.838,0.831,-118.24,78,0.718,11.288,-8.574,1.32,17.3,9,3,60,1.0,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.0_mh5,2129,435.56,51.55,64.26,0.802,-114.75,120,0.325,14.142,-3.333,4.24,3.7,5,11,60,1.5,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.0_mh10,2129,552.9,65.44,69.628,0.94,-110.93,74,0.568,16.776,-5.747,2.92,10.0,5,4,60,1.5,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.0_mh20,2129,576.25,68.21,71.295,0.957,-110.93,64,0.734,14.242,-6.83,2.09,17.7,9,4,60,1.5,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.0_mh40,2129,523.23,61.93,77.055,0.804,-115.39,57,0.649,16.961,-11.067,1.53,28.8,8,3,60,1.5,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.5_mh5,2129,427.51,50.6,63.945,0.791,-114.75,120,0.333,13.578,-3.463,3.92,3.6,5,11,60,1.5,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.5_mh10,2129,549.98,65.1,69.199,0.941,-110.93,75,0.573,16.394,-5.531,2.96,9.3,5,4,60,1.5,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.5_mh20,2129,553.54,65.52,70.588,0.928,-110.93,66,0.727,13.473,-6.451,2.09,15.8,7,4,60,1.5,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez1.5_xz0.5_mh40,2129,477.61,56.53,71.764,0.788,-121.36,60,0.683,14.383,-11.493,1.25,25.0,7,3,60,1.5,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.0_mh5,2129,302.81,35.84,55.15,0.65,-111.93,56,0.464,14.875,-6.738,2.21,5.2,4,5,60,2.0,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.0_mh10,2129,395.28,46.79,61.273,0.764,-110.93,45,0.644,16.75,-7.466,2.24,10.2,4,2,60,2.0,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.0_mh20,2129,378.02,44.74,62.755,0.713,-110.93,42,0.714,14.081,-5.093,2.76,17.9,5,3,60,2.0,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.0_mh40,2129,313.86,37.15,64.611,0.575,-110.93,41,0.634,14.259,-10.022,1.42,31.6,5,2,60,2.0,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.5_mh5,2129,299.23,35.42,55.107,0.643,-111.93,56,0.464,14.737,-6.738,2.19,5.0,4,5,60,2.0,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.5_mh10,2129,384.04,45.46,61.194,0.743,-110.93,45,0.644,16.363,-7.466,2.19,9.7,4,2,60,2.0,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.5_mh20,2129,360.31,42.65,62.67,0.681,-110.93,42,0.714,13.491,-5.093,2.65,17.1,5,3,60,2.0,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.0_xz0.5_mh40,2129,285.03,33.74,64.478,0.523,-110.93,41,0.634,13.295,-10.022,1.33,30.7,5,2,60,2.0,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.0_mh5,2129,87.22,10.32,47.177,0.219,-111.93,32,0.5,13.835,-11.59,1.19,5.9,5,3,60,2.5,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.0_mh10,2129,115.46,13.67,47.401,0.288,-110.93,30,0.567,14.315,-9.304,1.54,10.5,6,3,60,2.5,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.0_mh20,2129,224.46,26.57,58.391,0.455,-110.93,30,0.667,14.268,-5.426,2.63,18.3,7,3,60,2.5,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.0_mh40,2129,198.24,23.46,59.858,0.392,-110.93,30,0.667,15.212,-10.783,1.41,32.8,9,2,60,2.5,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.5_mh5,2129,85.15,10.08,47.15,0.214,-111.93,32,0.5,13.705,-11.59,1.18,5.8,5,3,60,2.5,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.5_mh10,2129,105.32,12.47,47.328,0.263,-110.93,30,0.567,13.718,-9.304,1.47,10.3,6,3,60,2.5,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.5_mh20,2129,214.32,25.37,58.333,0.435,-110.93,30,0.667,13.761,-5.426,2.54,18.1,7,3,60,2.5,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb60_ez2.5_xz0.5_mh40,2129,176.99,20.95,59.747,0.351,-110.93,30,0.667,14.186,-10.783,1.32,32.3,9,2,60,2.5,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.0_mh5,2129,501.54,59.36,77.328,0.768,-77.29,216,0.167,11.377,-0.866,13.14,2.0,4,30,120,1.0,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.0_mh10,2129,443.56,52.5,79.588,0.66,-85.41,114,0.211,13.122,-2.167,6.06,5.1,3,10,120,1.0,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.0_mh20,2129,499.36,59.11,81.808,0.723,-69.03,62,0.371,20.502,-5.143,3.99,14.5,4,12,120,1.0,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.0_mh40,2129,555.79,65.79,81.548,0.807,-68.03,38,0.447,26.452,-10.328,2.56,34.6,6,8,120,1.0,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.5_mh5,2129,540.08,63.93,74.041,0.863,-70.21,219,0.187,10.555,-0.747,14.13,2.0,5,30,120,1.0,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.5_mh10,2129,558.02,66.05,75.001,0.881,-66.21,121,0.306,11.823,-1.574,7.51,5.1,6,10,120,1.0,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.5_mh20,2129,667.89,79.06,75.987,1.04,-64.21,74,0.514,15.704,-3.519,4.46,12.6,7,8,120,1.0,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.0_xz0.5_mh40,2129,673.22,79.69,76.106,1.047,-63.21,51,0.647,16.285,-11.332,1.44,27.0,14,4,120,1.0,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.0_mh5,2129,265.82,31.46,55.472,0.567,-58.97,93,0.204,13.087,-1.616,8.1,2.7,4,14,120,1.5,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.0_mh10,2129,337.31,39.93,60.534,0.66,-85.51,49,0.265,21.561,-3.017,7.15,6.7,6,11,120,1.5,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.0_mh20,2129,340.92,40.35,61.423,0.657,-78.51,26,0.462,31.961,-7.882,4.05,21.3,5,5,120,1.5,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.0_mh40,2129,345.53,40.9,63.332,0.646,-67.09,22,0.5,34.09,-11.88,2.87,43.4,4,3,120,1.5,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.5_mh5,2129,271.66,32.16,54.865,0.586,-57.72,93,0.204,13.08,-1.616,8.1,2.6,4,14,120,1.5,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.5_mh10,2129,369.19,43.7,58.898,0.742,-63.0,50,0.32,18.224,-2.752,6.62,6.5,6,7,120,1.5,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.5_mh20,2129,378.65,44.82,59.267,0.756,-61.0,28,0.571,25.121,-6.928,3.63,18.8,5,3,120,1.5,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez1.5_xz0.5_mh40,2129,409.56,48.48,59.368,0.817,-60.0,25,0.6,28.632,-12.114,2.36,35.5,5,2,120,1.5,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.0_mh5,2129,193.12,22.86,44.151,0.518,-48.08,41,0.268,12.666,-1.693,7.48,3.9,3,9,120,2.0,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.0_mh10,2129,205.57,24.33,44.896,0.542,-48.08,22,0.409,13.261,-5.165,2.57,12.9,3,4,120,2.0,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.0_mh20,2129,286.01,33.85,47.678,0.71,-47.08,21,0.619,25.314,-4.06,6.23,24.9,4,2,120,2.0,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.0_mh40,2129,230.68,27.3,48.183,0.567,-47.08,18,0.444,33.738,-10.21,3.3,43.6,3,3,120,2.0,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.5_mh5,2129,202.88,24.01,43.593,0.551,-48.08,41,0.268,13.553,-1.693,8.0,3.6,3,9,120,2.0,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.5_mh10,2129,207.3,24.54,43.979,0.558,-48.08,23,0.478,11.988,-4.872,2.46,11.4,3,4,120,2.0,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.5_mh20,2129,278.21,32.93,46.382,0.71,-47.08,22,0.636,22.949,-4.06,5.65,21.9,4,2,120,2.0,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.0_xz0.5_mh40,2129,229.54,27.17,46.838,0.58,-47.08,19,0.474,29.862,-10.21,2.92,39.1,3,3,120,2.0,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.0_mh5,2129,202.26,23.94,41.121,0.582,-48.08,23,0.348,15.436,-1.961,7.87,5.0,3,3,120,2.5,0.0,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.0_mh10,2129,190.36,22.53,41.581,0.542,-48.08,15,0.333,17.0,-4.544,3.74,13.3,1,2,120,2.5,0.0,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.0_mh20,2129,207.71,24.59,41.751,0.589,-47.08,14,0.571,28.478,-3.353,8.49,24.7,2,2,120,2.5,0.0,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.0_mh40,2129,153.26,18.14,43.341,0.419,-47.08,13,0.385,33.776,-9.811,3.44,47.8,2,3,120,2.5,0.0,40,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.5_mh5,2129,202.26,23.94,41.121,0.582,-48.08,23,0.348,15.436,-1.961,7.87,5.0,3,3,120,2.5,0.5,5,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.5_mh10,2129,210.39,24.9,41.344,0.602,-48.08,16,0.438,16.546,-4.084,4.05,12.6,3,2,120,2.5,0.5,10,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.5_mh20,2129,226.74,26.84,41.524,0.646,-47.08,15,0.6,27.429,-3.353,8.18,22.7,3,2,120,2.5,0.5,20,si_fly_123_norm,SI butterfly normalised (bps),silver
si_si_fly_123_norm_lb120_ez2.5_xz0.5_mh40,2129,178.96,21.18,43.057,0.492,-47.08,14,0.429,32.429,-9.811,3.31,43.9,3,3,120,2.5,0.5,40,si_fly_123_norm,SI butterfly normalised (bps),silver
