,gross_leverage
2021-04-09,2.16593856918868
2021-04-10,2.2453059214616524
2021-04-11,2.3448589896442575
2021-04-12,2.4493973021706084
2021-04-13,2.45696457537967
2021-04-14,2.4776735674220833
2021-04-15,2.3096275268099187
2021-04-16,2.3323522456677286
2021-04-17,2.4345721802825397
2021-04-18,2.5399591959797405
2021-04-19,2.6507474579556223
2021-04-20,2.7504676430620454
2021-04-21,2.8470312388064674
2021-04-22,2.7240808324717074
2021-04-23,2.7567873069077544
2021-04-24,2.833570049399443
2021-04-25,2.943206489089605
2021-04-26,2.9806085427529863
2021-04-27,2.6819818994902147
2021-04-28,2.804710896690382
2021-04-29,2.9106789895323404
2021-04-30,3.020008556772773
2021-05-01,3.0624923374100868
2021-05-02,3.1004738732896304
2021-05-03,3.1400093692715703
2021-05-04,3.129798516602063
2021-05-05,3.1753743658709586
2021-05-06,3.216728433057288
2021-05-07,3.2151289678734893
2021-05-08,3.2145738068379726
2021-05-09,3.2541462385920883
2021-05-10,3.295510382240613
2021-05-11,3.2262055969526524
2021-05-12,3.2770452834411103
2021-05-13,3.2371145318408945
2021-05-14,2.4953539437198518
2021-05-15,2.5846705072920964
2021-05-16,2.704992546229514
2021-05-17,2.8316296641538408
2021-05-18,2.8969429545552376
2021-05-19,3.0154899897237173
2021-05-20,2.3259687377854985
2021-05-21,2.4236696623029745
2021-05-22,2.4814468258727858
2021-05-23,2.5967205293148568
2021-05-24,2.7180530888892145
2021-05-25,2.7974342984928673
2021-05-26,2.8637579490922165
2021-05-27,2.9885024279843573
2021-05-28,2.5277054574658133
2021-05-29,2.6308347098284774
2021-05-30,2.755121690712391
2021-05-31,2.8859792985591124
2021-06-01,3.0232643883595713
2021-06-02,2.5008556513105984
2021-06-03,2.6113300582447687
2021-06-04,1.985994628263656
2021-06-05,1.8413789057489143
2021-06-06,1.9243604077396232
2021-06-07,2.011576884547358
2021-06-08,2.1015656038365
2021-06-09,2.197647104273904
2021-06-10,2.286203575140721
2021-06-11,2.3923575805587736
2021-06-12,2.500098216398002
2021-06-13,2.6173600516355124
2021-06-14,2.7407874755246886
2021-06-15,2.8484585536466116
2021-06-16,2.592226588233271
2021-06-17,2.707539841469299
2021-06-18,1.03057990946606
2021-06-19,1.070882192770204
2021-06-20,1.1131516575429963
2021-06-21,1.157521522066764
2021-06-22,1.1728132333088368
2021-06-23,1.2127356522448778
2021-06-24,1.2405990638102395
2021-06-25,1.2932798264895862
2021-06-26,1.3490943829350042
2021-06-27,1.4066462041921208
2021-06-28,1.4670527254618266
2021-06-29,1.5089929106536153
2021-06-30,1.5672971468935837
2021-07-01,1.5165067710497766
2021-07-02,1.5503119441946889
2021-07-03,1.5931139205164595
2021-07-04,1.66317381024181
2021-07-05,1.73672537686796
2021-07-06,1.814053786989661
2021-07-07,1.5966263551832927
2021-07-08,1.6644366998951037
2021-07-09,1.7181382651864312
2021-07-10,1.6354105404891832
2021-07-11,1.7063204417587283
2021-07-12,1.7807436272993762
2021-07-13,1.7725607028902195
2021-07-14,1.847572895839998
2021-07-15,1.8765107430162227
2021-07-16,1.9473798134471854
2021-07-17,2.0058666370691167
2021-07-18,2.095394648769868
2021-07-19,2.1894390987710937
2021-07-20,1.7173406174574681
2021-07-21,1.7252686884913615
2021-07-22,1.6703234673715464
2021-07-23,1.7355480049404097
2021-07-24,1.8102836914085219
2021-07-25,1.8895769441360983
2021-07-26,1.9727985251865305
2021-07-27,1.9959639456480038
2021-07-28,1.958148322292655
2021-07-29,2.0148052744636757
2021-07-30,1.830719756379649
2021-07-31,1.7564827817678608
2021-08-01,1.8326877336470875
2021-08-02,1.9126289279910869
2021-08-03,1.9892023252506355
2021-08-04,2.0633064999479696
2021-08-05,2.137635379314002
2021-08-06,2.2239962457396185
2021-08-07,2.149066260756529
2021-08-08,2.2431408660521717
2021-08-09,2.3419575930009535
2021-08-10,2.1631366669290513
2021-08-11,2.096154771663289
2021-08-12,2.0857046289549457
2021-08-13,2.177491456075915
2021-08-14,2.167164815379619
2021-08-15,2.2636150392529637
2021-08-16,2.3649061319139344
2021-08-17,2.4436111488137655
2021-08-18,2.092933852297564
2021-08-19,2.1596235413705367
2021-08-20,1.957140583564401
2021-08-21,2.037510837409383
2021-08-22,2.120489593657807
2021-08-23,2.2077536774811817
2021-08-24,1.7218872351638896
2021-08-25,1.7377872346094951
2021-08-26,1.8128658393781916
2021-08-27,1.8892212631741856
2021-08-28,1.7602715391741839
2021-08-29,1.835642761497077
2021-08-30,1.9146993544209707
2021-08-31,1.94712343672045
2021-09-01,2.02931795243744
2021-09-02,2.116537544085382
2021-09-03,2.1921433209480807
2021-09-04,2.2881786263286212
2021-09-05,2.3891982401723255
2021-09-06,2.495309120968045
2021-09-07,2.6076366229014236
2021-09-08,2.6749531551976182
2021-09-09,2.791664819501145
2021-09-10,2.892154039089513
2021-09-11,2.930512871315623
2021-09-12,2.9719597824563713
2021-09-13,3.0147202233580344
2021-09-14,3.053715317648678
2021-09-15,3.0817299817511965
2021-09-16,3.0562987708785543
2021-09-17,3.102029212541066
2021-09-18,3.106080810152817
2021-09-19,3.152980879638967
2021-09-20,3.2013678145807645
2021-09-21,2.7778084701991097
2021-09-22,2.9026062500299115
2021-09-23,2.694198075225898
2021-09-24,2.489896319393941
2021-09-25,2.5893346251181035
2021-09-26,2.7075105087563447
2021-09-27,2.831863843465458
2021-09-28,2.8386442257255036
2021-09-29,2.7568511737032204
2021-09-30,2.831497661188159
2021-10-01,2.94405852976592
2021-10-02,3.0725699308643666
2021-10-03,3.2179206865007965
2021-10-04,3.2722159455212796
2021-10-05,3.3171144957545056
2021-10-06,3.314352108916085
2021-10-07,3.2661439046164626
2021-10-08,3.1546293802334877
2021-10-09,3.2798057611922533
2021-10-10,3.3665711704072314
2021-10-11,3.4212370388430418
2021-10-12,3.4775537346803564
2021-10-13,3.5137076174208723
2021-10-14,3.569362293703683
2021-10-15,3.264607288906545
2021-10-16,3.0422694871451426
2021-10-17,3.17886694707642
2021-10-18,3.3229990975806456
2021-10-19,3.384886105928331
2021-10-20,3.523925869162588
2021-10-21,3.58984329648808
2021-10-22,3.3367921098613977
2021-10-23,3.500124355549101
2021-10-24,3.630207218891043
2021-10-25,3.6926003118872894
2021-10-26,3.6505498294706347
2021-10-27,3.719285655370372
2021-10-28,3.7695714641050952
2021-10-29,3.8373168344990813
2021-10-30,3.89798718982189
2021-10-31,3.967010211695299
2021-11-01,3.9999999999999996
2021-11-02,3.9750974086714916
2021-11-03,3.9999999999999996
2021-11-04,3.9999999999999996
2021-11-05,3.8929442618376933
2021-11-06,3.8365720964300287
2021-11-07,3.987020419245169
2021-11-08,3.9999999999999996
2021-11-09,3.9999999999999996
2021-11-10,3.9999999999999996
2021-11-11,3.9999999999999996
2021-11-12,3.9999999999999996
2021-11-13,3.9999999999999996
2021-11-14,3.9999999999999996
2021-11-15,3.9999999999999996
2021-11-16,3.9999999999999996
2021-11-17,3.9999999999999996
2021-11-18,3.9999999999999996
2021-11-19,3.9999999999999996
2021-11-20,3.9999999999999996
2021-11-21,3.9999999999999996
2021-11-22,3.9999999999999996
2021-11-23,3.9999999999999996
2021-11-24,3.9999999999999996
2021-11-25,3.9999999999999996
2021-11-26,3.9999999999999996
2021-11-27,2.151893866094609
2021-11-28,2.254378360911368
2021-11-29,2.3624088662974985
2021-11-30,2.4780965497950627
2021-12-01,1.8390746384336512
2021-12-02,1.8819940621091564
2021-12-03,1.8098370817446814
2021-12-04,1.8382531406574731
2021-12-05,1.9216961927138303
2021-12-06,2.00956697413288
2021-12-07,1.9080558184201046
2021-12-08,1.7583228366591663
2021-12-09,1.8292846807097543
2021-12-10,1.8644433916807346
2021-12-11,1.9487696835812234
2021-12-12,2.0398494118297714
2021-12-13,2.1356981922738747
2021-12-14,2.058687219021126
2021-12-15,2.154624334416734
2021-12-16,2.2499327397801103
2021-12-17,2.3287841010613795
2021-12-18,2.331607714403839
2021-12-19,2.4416830576936364
2021-12-20,2.5576144134427503
2021-12-21,2.605146415343935
2021-12-22,1.9005619403643608
2021-12-23,1.8120625193704245
2021-12-24,1.8854931955023126
2021-12-25,1.968021067436369
2021-12-26,2.0569594910452476
2021-12-27,2.150535953577543
2021-12-28,2.051769865916799
2021-12-29,2.089990540755272
2021-12-30,2.1867101918015064
2021-12-31,2.1142532608158713
2022-01-01,2.1743489554757898
2022-01-02,2.2752544748321832
2022-01-03,2.3814264789502664
2022-01-04,2.2074460402974547
2022-01-05,2.2604141395593023
2022-01-06,2.2297414445662
2022-01-07,2.283093482116291
2022-01-08,2.3895847002904467
2022-01-09,2.498160433199981
2022-01-10,2.6124755872842793
2022-01-11,2.6988566330826895
2022-01-12,2.814751427463126
2022-01-13,2.93098957928345
2022-01-14,2.475200916092526
2022-01-15,2.569493558981106
2022-01-16,2.6911742931232694
2022-01-17,2.8192987148702566
2022-01-18,2.953565815738269
2022-01-19,3.077702968588146
2022-01-20,3.0942400658527207
2022-01-21,3.238943839977667
2022-01-22,3.3533011356937608
2022-01-23,3.515908234511884
2022-01-24,3.5838179478482997
2022-01-25,3.643342069978591
2022-01-26,3.7073174941683393
2022-01-27,3.1290107156040357
2022-01-28,3.0850118395778487
2022-01-29,2.4757187661557727
2022-01-30,2.585730553168086
2022-01-31,2.7017573689036136
2022-02-01,2.8156728893920975
2022-02-02,2.9309073383989492
2022-02-03,3.0337704599131894
2022-02-04,2.835841107441909
2022-02-05,2.855646659352392
2022-02-06,2.9916530217069495
2022-02-07,3.135039026337519
2022-02-08,2.8708023150946183
2022-02-09,3.0104204101573715
2022-02-10,3.028632929222488
2022-02-11,3.164787396858469
2022-02-12,3.312690460329178
2022-02-13,3.475442713777721
2022-02-14,3.6471094525917116
2022-02-15,3.8026977464535476
2022-02-16,3.869130759704642
2022-02-17,3.880023604571939
2022-02-18,2.743745556478072
2022-02-19,2.876194368931559
2022-02-20,3.014157280704331
2022-02-21,3.1596885694616037
2022-02-22,3.30343073928382
2022-02-23,3.3639793127830804
2022-02-24,3.49837926392396
2022-02-25,2.455221297451609
2022-02-26,2.5704793319717076
2022-02-27,2.6960080152320676
2022-02-28,2.828340313370806
2022-03-01,2.57760942974898
2022-03-02,2.4310393732939692
2022-03-03,1.9550591728715188
2022-03-04,2.0380503937129157
2022-03-05,2.1244219344076485
2022-03-06,2.211045730868569
2022-03-07,2.30259713767051
2022-03-08,2.411240017827628
2022-03-09,2.4247973088530013
2022-03-10,2.338408801813426
2022-03-11,2.333479743621588
2022-03-12,2.281111526989949
2022-03-13,2.3845265342484625
2022-03-14,2.493507164478477
2022-03-15,2.612185687893482
2022-03-16,2.62072646059642
2022-03-17,2.5879513009866146
2022-03-18,2.616408392387934
2022-03-19,2.6985866560132328
2022-03-20,2.8223448658272328
2022-03-21,2.9528641308874137
2022-03-22,2.3743787902545974
2022-03-23,2.486532738429736
2022-03-24,2.602753012711578
2022-03-25,2.4339539477360783
2022-03-26,2.40915519321035
2022-03-27,2.514060996701024
2022-03-28,2.6247459828477475
2022-03-29,2.678352807261316
2022-03-30,2.6032492668548253
2022-03-31,2.722024021014828
2022-04-01,2.515850117813924
2022-04-02,2.587986144887715
2022-04-03,2.7124448999764526
2022-04-04,2.843567995214819
2022-04-05,2.3708642595763036
2022-04-06,2.363618529878322
2022-04-07,2.379355811780546
2022-04-08,2.4592493562476343
2022-04-09,2.4446161673670184
2022-04-10,2.554612497961039
2022-04-11,2.6705567560518433
2022-04-12,2.6646341328013246
2022-04-13,2.473850471975138
2022-04-14,2.588794655173183
2022-04-15,2.638320199503862
2022-04-16,2.764881638001846
2022-04-17,2.8843599326173712
2022-04-18,3.0105345911535935
2022-04-19,2.7329233174332077
2022-04-20,2.6960110275555564
2022-04-21,2.5551268571941046
2022-04-22,2.5438224245671015
2022-04-23,2.620927813204424
2022-04-24,2.738998795728259
2022-04-25,2.8635032561929563
2022-04-26,2.9274665589194773
2022-04-27,3.0202708698007834
2022-04-28,2.92933473461999
2022-04-29,2.898027218271376
2022-04-30,2.876079820513291
2022-05-01,3.0030078783379666
2022-05-02,3.13702007139748
2022-05-03,3.0455533636876138
2022-05-04,2.9900134407155337
2022-05-05,3.0930524533814174
2022-05-06,2.8239577991646354
2022-05-07,2.9017467179417045
2022-05-08,3.0363688217561764
2022-05-09,3.178352137338765
2022-05-10,2.3014431943687916
2022-05-11,2.4092377844696924
2022-05-12,2.4472397403072574
2022-05-13,2.318317723654537
2022-05-14,2.3884549487999274
2022-05-15,2.498708794596029
2022-05-16,2.614869620994354
2022-05-17,2.6968571901016967
2022-05-18,2.8261701215614847
2022-05-19,2.5841444018840645
2022-05-20,2.666302543320763
2022-05-21,2.769250752564057
2022-05-22,2.903253483805435
2022-05-23,3.0444737521070633
2022-05-24,3.139958318430728
2022-05-25,3.0243045274019495
2022-05-26,3.162244401778697
2022-05-27,3.128891911107372
2022-05-28,3.2165757936985564
2022-05-29,3.373177605137672
2022-05-30,3.5383456445262715
2022-05-31,3.6272113910503867
2022-06-01,3.1445681891748403
2022-06-02,3.280271419714563
2022-06-03,2.8382539315294264
2022-06-04,2.932526329253452
2022-06-05,3.0726941027027976
2022-06-06,3.2205385396053825
2022-06-07,2.6799064233370884
2022-06-08,2.7000681886785998
2022-06-09,2.746833234891702
2022-06-10,2.131635204194536
2022-06-11,2.1220784480971986
2022-06-12,2.213874183672127
2022-06-13,2.3106716368648077
2022-06-14,2.180687483815143
2022-06-15,2.274715614094256
2022-06-16,2.0448368863815167
2022-06-17,2.120800836389807
2022-06-18,2.21061593124236
2022-06-19,2.310189481629668
2022-06-20,2.415082621117126
2022-06-21,2.504572021628414
2022-06-22,2.1814953291044517
2022-06-23,2.2702398891710263
2022-06-24,2.3048798977240317
2022-06-25,2.4124628701870403
2022-06-26,2.527034826540476
2022-06-27,2.647685532787743
2022-06-28,2.7743351158757594
2022-06-29,2.5651718862357065
2022-06-30,2.663647807370163
2022-07-01,2.0793636002316678
2022-07-02,1.6932736059465952
2022-07-03,1.7681780725987812
2022-07-04,1.8469132913412754
2022-07-05,1.9294239404564235
2022-07-06,2.0141016088777546
2022-07-07,1.9515593623109673
2022-07-08,2.026117399220853
2022-07-09,1.8986579639813068
2022-07-10,1.9848461821397996
2022-07-11,2.075453830518657
2022-07-12,1.776255530532627
2022-07-13,1.6703227607127211
2022-07-14,1.7444078961546499
2022-07-15,1.5415634143626773
2022-07-16,1.5366479386586904
2022-07-17,1.6025026293821083
2022-07-18,1.6716097409917092
2022-07-19,1.7443275223834962
2022-07-20,1.7314776964888814
2022-07-21,1.804551255053178
2022-07-22,1.6109422075652797
2022-07-23,1.6243861647137843
2022-07-24,1.6937878040527956
2022-07-25,1.766604702706159
2022-07-26,1.6523247909154468
2022-07-27,1.6114866739971943
2022-07-28,1.6328563069289797
2022-07-29,1.5922139092814473
2022-07-30,1.635785997289972
2022-07-31,1.705186186950955
2022-08-01,1.7779595495821352
2022-08-02,1.4128962045437727
2022-08-03,1.4675994812426387
2022-08-04,1.5146496507513396
2022-08-05,1.571152489816631
2022-08-06,1.569823204636272
2022-08-07,1.6345307740960204
2022-08-08,1.7023556487965223
2022-08-09,1.6742805632838649
2022-08-10,1.6577823620821768
2022-08-11,1.692977599607701
2022-08-12,1.6942582474577164
2022-08-13,1.7638594208116414
2022-08-14,1.837402843649846
2022-08-15,1.914513265498553
2022-08-16,1.9772042039799818
2022-08-17,2.0483629703998476
2022-08-18,1.9245098104384857
2022-08-19,1.965102149663852
2022-08-20,1.86519092924891
2022-08-21,1.944283887279372
2022-08-22,2.027215923023069
2022-08-23,1.7965516426962156
2022-08-24,1.8728629376383215
2022-08-25,1.91685820984204
2022-08-26,1.7319570353937745
2022-08-27,1.5623071162963704
2022-08-28,1.6238917340798016
2022-08-29,1.688435946154627
2022-08-30,1.716717278889341
2022-08-31,1.7884919441156928
2022-09-01,1.8560648501319519
2022-09-02,1.9330609423686842
2022-09-03,1.9997699097179642
2022-09-04,2.078955361576568
2022-09-05,2.1621094434648955
2022-09-06,2.2546664028947445
2022-09-07,2.3390742158084925
2022-09-08,2.3028841416679
2022-09-09,2.335526870360697
2022-09-10,2.4329016763223223
2022-09-11,2.5384611277158036
2022-09-12,2.6492702970915363
2022-09-13,2.668940297187383
2022-09-14,2.3711373300278686
2022-09-15,2.4707495524663377
2022-09-16,2.5252424652609315
2022-09-17,2.63483705769819
2022-09-18,2.7342100412053356
2022-09-19,2.769419534247207
2022-09-20,2.796567701141257
2022-09-21,2.7824502747732294
2022-09-22,2.811488270409335
2022-09-23,2.8488110226205907
2022-09-24,2.835652824379094
2022-09-25,2.8717891978724164
2022-09-26,2.9091588979782323
2022-09-27,2.919126163311207
2022-09-28,2.9587165095791748
2022-09-29,2.9393204962082167
2022-09-30,2.9718553509950447
2022-10-01,3.0080930583917147
2022-10-02,3.049512241646941
2022-10-03,3.09233436846209
2022-10-04,2.1502627916865373
2022-10-05,1.9986963698221587
2022-10-06,1.9884142425494125
2022-10-07,2.0619726466782624
2022-10-08,1.9812814354514616
2022-10-09,2.068931015054236
2022-10-10,2.1609758464370024
2022-10-11,2.0671893807501567
2022-10-12,2.1504282624105193
2022-10-13,2.2442516498401224
2022-10-14,2.332772845143652
2022-10-15,2.4095791361569088
2022-10-16,2.5162755808188453
2022-10-17,2.628466316480267
2022-10-18,2.1954544770263094
2022-10-19,2.2728804512682896
2022-10-20,2.2324248152702837
2022-10-21,2.278706690977057
2022-10-22,2.0765048524595033
2022-10-23,2.168384133201767
2022-10-24,2.2649104051854514
2022-10-25,2.3559326151381237
2022-10-26,2.448107337760765
2022-10-27,2.2746274264023056
2022-10-28,2.3212241913665084
2022-10-29,2.349783237641194
2022-10-30,2.4554289994324194
2022-10-31,2.5664907910227863
2022-11-01,2.193137445677424
2022-11-02,2.229260495088804
2022-11-03,2.301873972381693
2022-11-04,2.356618997410423
2022-11-05,1.8287700191124576
2022-11-06,1.908732253400581
2022-11-07,1.9926846525727047
2022-11-08,2.080016943305753
2022-11-09,1.77603868247278
2022-11-10,1.8408975956420388
2022-11-11,1.4998460060308898
2022-11-12,1.558330704428732
2022-11-13,1.6176976547757458
2022-11-14,1.6801115981471282
2022-11-15,1.7428546566581125
2022-11-16,1.7916390534802884
2022-11-17,1.8656566033802517
2022-11-18,1.8783901859519414
2022-11-19,1.948132948050009
2022-11-20,2.030779428784212
2022-11-21,2.117571052066857
2022-11-22,2.11183966897762
2022-11-23,2.161069927199874
2022-11-24,2.243556592414614
2022-11-25,2.343576089279057
2022-11-26,2.4480905860855167
2022-11-27,2.5542109784072236
2022-11-28,2.665796658233082
2022-11-29,2.56739884079856
2022-11-30,2.6810258902379838
2022-12-01,2.526197627288494
2022-12-02,2.023492829956159
2022-12-03,2.1001760740471984
2022-12-04,2.18273705698712
2022-12-05,2.2697197572218415
2022-12-06,2.3002427924922744
2022-12-07,2.402283699567786
2022-12-08,2.5066806126863224
2022-12-09,2.617252783500487
2022-12-10,2.73235469407597
2022-12-11,2.845831006066445
2022-12-12,2.965437574415246
2022-12-13,2.5037966165362238
2022-12-14,2.470961025019617
2022-12-15,2.5830490454851907
2022-12-16,1.9871578832447465
2022-12-17,2.073406541911035
2022-12-18,2.1662164909727086
2022-12-19,2.2637160267616867
2022-12-20,2.3529827421494596
2022-12-21,2.3784681419176876
2022-12-22,2.4043453928518326
2022-12-23,2.460521185047947
2022-12-24,2.5726896189044006
2022-12-25,2.69103757493986
2022-12-26,2.815502268401326
2022-12-27,2.945250534911899
2022-12-28,3.0701660006270584
2022-12-29,3.0892758264884117
2022-12-30,2.8151553935671267
2023-01-01,2.92990259603373
2023-01-02,3.067265753903011
2023-01-03,3.1690283213604533
2023-01-04,2.8512046085657965
2023-01-05,2.6223665181049736
2023-01-06,2.6832087967572806
2023-01-07,2.343291490161754
2023-01-08,2.441409245222911
2023-01-09,2.544818268363957
2023-01-10,2.65257410195279
2023-01-11,2.7731802189551225
2023-01-12,2.8879797748211264
2023-01-13,3.0232290226573992
2023-01-14,3.1668305572940034
2023-01-15,3.274011067920998
2023-01-16,3.3219573499417456
2023-01-17,3.364406844396212
2023-01-18,3.2491999469439174
2023-01-19,3.307280301536129
2023-01-20,3.378016099904062
2023-01-21,3.4230728388169323
2023-01-22,3.4766861690293376
2023-01-23,3.5321160298758723
2023-01-24,3.577356349149809
2023-01-25,3.6361786736609143
2023-01-26,3.6998656236485155
2023-01-27,3.6608053800815887
2023-01-28,3.7247794686575735
2023-01-29,3.7883506056363534
2023-01-30,3.8540295520626455
2023-01-31,3.88900925620139
2023-02-01,3.9572381509887484
2023-02-02,3.982725307500963
2023-02-03,3.9999999999999996
2023-02-04,3.9999999999999996
2023-02-05,3.9999999999999996
2023-02-06,3.9999999999999996
2023-02-07,3.9999999999999996
2023-02-08,3.9999999999999996
2023-02-09,3.9999999999999996
2023-02-10,3.9999999999999996
2023-02-11,3.496080700612411
2023-02-12,3.6710198132429723
2023-02-13,3.8556447177587962
2023-02-14,3.8528924792682466
2023-02-15,3.9923827042687043
2023-02-16,3.983022055651766
2023-02-17,3.9999999999999996
2023-02-18,3.9999999999999996
2023-02-19,3.9999999999999996
2023-02-20,3.9999999999999996
2023-02-21,3.9999999999999996
2023-02-22,3.9999999999999996
2023-02-23,3.9999999999999996
2023-02-24,3.9999999999999996
2023-02-25,3.9999999999999996
2023-02-26,3.9999999999999996
2023-02-27,3.9999999999999996
2023-02-28,3.9999999999999996
2023-03-01,3.9999999999999996
2023-03-02,3.9999999999999996
2023-03-03,3.9999999999999996
2023-03-04,3.9999999999999996
2023-03-05,3.9999999999999996
2023-03-06,3.9999999999999996
2023-03-07,3.9999999999999996
2023-03-08,3.215481187973877
2023-03-09,3.3666326712496346
2023-03-10,3.4758278878600466
2023-03-11,3.5381022828540947
2023-03-12,3.6490585802573032
2023-03-13,3.7635078571041434
2023-03-14,3.8806278547383872
2023-03-15,3.5688955130653497
2023-03-16,1.8389931416820198
2023-03-17,1.843098870002749
2023-03-18,1.878889761346696
2023-03-19,1.96346740890824
2023-03-20,2.052636286392808
2023-03-21,2.1050165423115192
2023-03-22,2.1720116778121437
2023-03-23,2.263254228093759
2023-03-24,2.331288569727983
2023-03-25,2.444070061433538
2023-03-26,2.5574596998896006
2023-03-27,2.6770949712250247
2023-03-28,2.5522668776214927
2023-03-29,2.6680535359115254
2023-03-30,2.666944945820537
2023-03-31,2.78820328163113
2023-04-01,2.6780343075009667
2023-04-02,2.8096844622990087
2023-04-03,2.9485200173364166
2023-04-04,2.3429796540196737
2023-04-05,2.138978519728634
2023-04-06,2.185977286489117
2023-04-07,2.0515424966617486
2023-04-08,2.130378413688659
2023-04-09,2.2307942891767905
2023-04-10,2.3365623514837313
2023-04-11,2.3571843389760194
2023-04-12,2.3833893837687157
2023-04-13,2.1604078222655767
2023-04-14,2.130538958034121
2023-04-15,2.0856512015041755
2023-04-16,2.1804925300274203
2023-04-17,2.2803775267277344
2023-04-18,2.387822157941022
2023-04-19,2.2908466650007604
2023-04-20,1.990882660206757
2023-04-21,1.9734239727443432
2023-04-22,1.9635075211357522
2023-04-23,2.0545102683413585
2023-04-24,2.150244244501121
2023-04-25,2.1540462124068354
2023-04-26,1.9231895924997744
2023-04-27,1.963835000814392
2023-04-28,2.0452067832262615
2023-04-29,1.9506611885893725
2023-04-30,2.0381085983589395
2023-05-01,2.1300878317631833
2023-05-02,1.5901420280463137
2023-05-03,1.6581253840289105
2023-05-04,1.6718690788507087
2023-05-05,1.6895289830507403
2023-05-06,1.6339358262844472
2023-05-07,1.7056018860208193
2023-05-08,1.7808610001584968
2023-05-09,1.8163925561178231
2023-05-10,1.8673465602803432
2023-05-11,1.9512790188191111
2023-05-12,1.5347247775135733
2023-05-13,1.5691142954568855
2023-05-14,1.6326614340089562
2023-05-15,1.6994312704446697
2023-05-16,1.5846907716277816
2023-05-17,1.458701869680578
2023-05-18,1.5104782322788908
2023-05-19,1.5118686744606813
2023-05-20,1.5647209401669548
2023-05-21,1.6254866988619439
2023-05-22,1.6893361857981604
2023-05-23,1.7202660528568186
2023-05-24,1.79428577403507
2023-05-25,1.847595791535683
2023-05-26,1.8845489014335328
2023-05-27,1.6841553757438243
2023-05-28,1.7535261955468309
2023-05-29,1.8263225809144892
2023-05-30,1.9026872256049319
2023-05-31,1.8092943648245334
2023-06-01,1.8758737718151564
2023-06-02,1.915317280334498
2023-06-03,1.8450509944792062
2023-06-04,1.9237771047269563
2023-06-05,2.00637575258015
2023-06-06,2.091362507187501
2023-06-07,2.1620702024291734
2023-06-08,2.214034813401835
2023-06-09,2.3112982150923838
2023-06-10,2.408306024782218
2023-06-11,2.515553049942228
2023-06-12,2.6282217691131344
2023-06-13,2.7433365804732452
2023-06-14,2.610365403975994
2023-06-15,2.5963026461194167
2023-06-16,1.8699889307301687
2023-06-17,1.863094024722225
2023-06-18,1.9418519644704784
2023-06-19,2.024537438063304
2023-06-20,2.1133738758058196
2023-06-21,2.1200926767531123
2023-06-22,1.6126935725501677
2023-06-23,1.656064589391748
2023-06-24,1.665632186659537
2023-06-25,1.7324859392296597
2023-06-26,1.8026772629178547
2023-06-27,1.880625905574581
2023-06-28,1.6392478601258982
2023-06-29,1.4975795060016504
2023-06-30,1.5578438626196345
2023-07-01,1.6234198945423641
2023-07-02,1.692194598262066
2023-07-03,1.7642649585770194
2023-07-04,1.6545278940844854
2023-07-05,1.7206894650998965
2023-07-06,1.792090205144589
2023-07-07,1.8554727026141022
2023-07-08,1.9309959129861007
2023-07-09,2.0139598140860633
2023-07-10,2.1009761177522823
2023-07-11,2.185372581158269
2023-07-12,2.2570119239630753
2023-07-13,2.1710370754419
2023-07-14,2.248312931536168
2023-07-15,2.34699140647481
2023-07-16,2.450264580803996
2023-07-17,2.55870344737429
2023-07-18,2.635679226560756
2023-07-19,2.6819886650502975
2023-07-20,2.6812718068912806
2023-07-21,2.6538873689116325
2023-07-22,2.6846057200109414
2023-07-23,2.805898419372608
2023-07-24,2.8581823528593033
2023-07-25,2.368639874940632
2023-07-26,2.471753777101031
2023-07-27,2.4929662373837824
2023-07-28,2.60459955308731
2023-07-29,2.5234940484034354
2023-07-30,2.6376786026239643
2023-07-31,2.757680516777403
2023-08-01,2.5894550418476854
2023-08-02,2.639960159305823
2023-08-03,2.7226433394790375
2023-08-04,2.83484645873076
2023-08-05,2.9436843660987893
2023-08-06,2.9934484983328447
2023-08-07,3.037199045894526
2023-08-08,3.043632463593466
2023-08-09,3.0200918566155885
2023-08-10,3.059833156275405
2023-08-11,2.9442633004496264
2023-08-12,3.0631271306257433
2023-08-13,3.108638078643206
2023-08-14,3.1555935211792394
2023-08-15,3.1991379473136132
2023-08-16,3.249363604567964
2023-08-17,3.300339422406075
2023-08-18,3.3529366464362744
2023-08-19,3.4074551997890814
2023-08-20,3.463899687434854
2023-08-21,3.5221285161521645
2023-08-22,3.4414999772204573
2023-08-23,3.467508366730447
2023-08-24,3.4411725860805844
2023-08-25,3.492456841490237
2023-08-26,3.551306178048821
2023-08-27,3.611512483697147
2023-08-28,3.6736459582788794
2023-08-29,3.6897407188468008
2023-08-30,3.6758547654205445
2023-08-31,3.7310559445003393
2023-09-01,3.659098625785965
2023-09-02,3.708886238881392
2023-09-03,3.774387796920664
2023-09-04,3.8419714707243915
2023-09-05,3.9120534949414165
2023-09-06,3.9429060845565327
2023-09-07,3.9511369127258162
2023-09-08,3.981524631245636
2023-09-09,3.9999999999999996
2023-09-10,3.9999999999999996
2023-09-11,3.9999999999999996
2023-09-12,3.9999999999999996
2023-09-13,3.9999999999999996
2023-09-14,3.9999999999999996
2023-09-15,3.9999999999999996
2023-09-16,3.9999999999999996
2023-09-17,3.9999999999999996
2023-09-18,3.9999999999999996
2023-09-19,3.9999999999999996
2023-09-20,3.9999999999999996
