date,nav_usd,ret_net
2019-12-17,114998822.9038569,0.0007905469023318149
2019-12-18,115178340.21472809,0.0015610360727017927
2019-12-19,116115645.49486756,0.008137860628934821
2019-12-20,116284700.58660139,0.001455920009860241
2019-12-21,116286158.12854768,1.253425376626581e-05
2019-12-22,116287615.68876316,1.253425376626581e-05
2019-12-23,117154337.97854812,0.007453263915090494
2019-12-24,117458846.7606289,0.0025992104717157617
2019-12-25,116803341.59112482,-0.005580721993975868
2019-12-26,116336707.00018382,-0.003995044872726925
2019-12-27,114189353.92133418,-0.018458087169737777
2019-12-28,114137827.90111375,-0.0004512331355856368
2019-12-29,114080960.25926884,-0.0004982365872091388
2019-12-30,114140668.72065806,0.0005233867356441102
2019-12-31,114177551.53198045,0.0003231347050598899
2020-01-01,114197506.50362794,0.00017477140978888465
2020-01-02,115727871.16470155,0.013401033944861206
2020-01-03,117018772.08628981,0.011154624280188078
2020-01-04,117038123.72425845,0.00016537208196280127
2020-01-05,117057478.56244774,0.00016537208196280127
2020-01-06,116080212.8208965,-0.008348597232340766
2020-01-07,116743325.48818414,0.00571253834889803
2020-01-08,116088031.48689826,-0.005613117482696637
2020-01-09,116921730.9356513,0.007181614142945614
2020-01-10,117375527.43258561,0.003881198929427794
2020-01-11,117395228.73491952,0.00016784846692354902
2020-01-12,117373804.56619559,-0.00018249607718128004
2020-01-13,116216508.35939829,-0.009859919008969584
2020-01-14,116922874.16147609,0.006078016041347148
2020-01-15,118248121.75222506,0.011334374050014603
2020-01-16,118634761.42915899,0.003269732078654766
2020-01-17,119174385.41597325,0.004548616108074596
2020-01-18,119191960.19472007,0.00014747110870749828
2020-01-19,119209537.565239,0.00014747110870749828
2020-01-20,119257125.88152695,0.00039919890018785706
2020-01-21,120013578.25151339,0.006343037067134566
2020-01-22,120152206.74540287,0.0011551067463295675
2020-01-23,120015758.27270563,-0.001135630184357541
2020-01-24,120944271.27142331,0.007736592361545261
2020-01-25,120962260.98720221,0.00014874384367107897
2020-01-26,120980253.3788406,0.00014874384367107897
2020-01-27,120951977.35543378,-0.00023372428654339208
2020-01-28,120239717.2724294,-0.0058887841156271496
2020-01-29,120159900.32762818,-0.0006638151403866254
2020-01-30,121626285.33396347,0.012203613704214541
2020-01-31,120154391.04388309,-0.012101777884927037
2020-02-01,120125796.36915259,-0.00023798276935252258
2020-02-02,120134346.09969471,7.117314349225621e-05
2020-02-03,120173299.07422104,0.00032424511216821474
2020-02-04,120794658.95710677,0.005170531954040454
2020-02-05,122410783.43008415,0.013379105391996278
2020-02-06,123074218.04404643,0.005419739955681334
2020-02-07,122959326.86808562,-0.0009335113217595922
2020-02-08,122969539.7884886,8.305933891401649e-05
2020-02-09,122979753.55716999,8.305933891401649e-05
2020-02-10,123407392.64400809,0.0034773129272803157
2020-02-11,123107621.41754913,-0.0024291188723490134
2020-02-12,124007740.64687099,0.007311645038359518
2020-02-13,124501017.10391666,0.003977787632227919
2020-02-14,124361095.406508,-0.0011238598741074562
2020-02-15,124370810.21289094,7.81177292721137e-05
2020-02-16,124380525.77817251,7.81177292721137e-05
2020-02-17,124366262.6332351,-0.00011467345750630279
2020-02-18,125889781.67503169,0.012250259914053704
2020-02-19,127275305.49617909,0.011005848153140624
2020-02-20,126915654.38749519,-0.0028257728966496545
2020-02-21,126569270.14972074,-0.002729247541968939
2020-02-22,126539148.8442956,-0.00023798276935252258
2020-02-23,126550370.53885016,8.868160294316581e-05
2020-02-24,124020279.16242342,-0.019992761504005425
2020-02-25,121337257.33948956,-0.021633734749298757
2020-02-26,120534910.8445821,-0.006612531983169696
2020-02-27,118121684.09661363,-0.020020977582835643
2020-02-28,115730117.94199468,-0.020246631030614515
2020-02-29,115734528.96494845,3.811473652838753e-05
2020-03-01,115737260.41808206,2.360102173507161e-05
2020-03-02,117264398.21976031,0.013194867376000714
2020-03-03,117534009.83357932,0.002299177055543688
2020-03-04,118221646.65365134,0.0058505348455792985
2020-03-05,117734151.57280698,-0.004123568691887278
2020-03-06,116683000.68551438,-0.008928173119271654
2020-03-07,116683000.68551438,0.0
2020-03-08,116683000.68551438,0.0
2020-03-09,112572218.92778276,-0.035230339754554904
2020-03-10,113272623.29316512,0.006221822506951741
2020-03-11,112428032.50023527,-0.0074562658511397656
2020-03-12,109957880.20604149,-0.021970964351694107
2020-03-13,109541374.63989262,-0.003787864638427105
2020-03-14,109537675.2560888,-3.3771566369213165e-05
2020-03-15,109534148.37067725,-3.2197920973663756e-05
2020-03-16,107065399.31969732,-0.022538624599749178
2020-03-17,107206632.8174514,0.0013191329659393443
2020-03-18,105647648.64665832,-0.014541863034236683
2020-03-19,106814684.21702325,0.011046488826912941
2020-03-20,107028718.13100989,0.002003787358971852
2020-03-21,107025949.40698247,-2.5868982416755514e-05
2020-03-22,107125145.43276903,0.0009268408861234338
2020-03-23,107705494.6212691,0.005417487987115883
2020-03-24,109678832.8491579,0.018321611490924823
2020-03-25,110094947.46045987,0.0037939372665850685
2020-03-26,110430782.12070076,0.003050409378337024
2020-03-27,110848522.68195273,0.0037828271540754467
2020-03-28,110835774.52948377,-0.00011500516344755242
2020-03-29,110827234.28463967,-7.705314353912299e-05
2020-03-30,111119261.69263645,0.002634978756636308
2020-03-31,111637895.8866059,0.00466736537004749
2020-04-01,112159338.19594052,0.004670836056103041
2020-04-02,112217094.05487318,0.0005149447193754363
2020-04-03,112172511.49673526,-0.0003972884747498561
2020-04-04,112171039.71700495,-1.3120680910820078e-05
2020-04-05,112169350.82494882,-1.5056400122477385e-05
2020-04-06,112360066.51905526,0.0017002478190683975
2020-04-07,112290850.84336951,-0.0006160166848424945
2020-04-08,112251420.89958875,-0.00035114119703093586
2020-04-09,112446379.50809418,0.0017368030350352983
2020-04-10,112398917.67047982,-0.0004220841775606107
2020-04-11,112398600.09415376,-2.82543936041669e-06
2020-04-12,112398744.441251,1.2842428386262236e-06
2020-04-13,112315320.64357969,-0.0007422128964696526
2020-04-14,112636885.04390518,0.002863050191931672
2020-04-15,112727109.44693105,0.0008010200476576536
2020-04-16,112616875.3901543,-0.0009778841781501449
2020-04-17,112511882.67280628,-0.0009323000392640749
2020-04-18,112509086.29413699,-2.4854074101889033e-05
2020-04-19,112507105.21695606,-1.7608152782879838e-05
2020-04-20,116604616.92111818,0.03642002606200358
2020-04-21,117622062.5909133,0.00872560363954884
2020-04-22,117394431.93693444,-0.0019352717420928884
2020-04-23,117267798.3369548,-0.0010787019272572981
2020-04-24,117183843.87739864,-0.0007159208303282638
2020-04-25,117183346.93645371,-4.24069503511303e-06
2020-04-26,117182835.5313008,-4.364145301245839e-06
2020-04-27,117437055.6488678,0.002169431354126162
2020-04-28,117485254.82999146,0.00041042566043021823
2020-04-29,117195900.71689057,-0.002462897267572864
2020-04-30,116771444.48388933,-0.003621766891203714
2020-05-01,116812643.09514867,0.0003528140928754215
2020-05-02,116812241.12106365,-3.441186453455047e-06
2020-05-03,116807518.23382857,-4.04314410009187e-05
2020-05-04,116812276.76503155,4.073822708431647e-05
2020-05-05,116713647.22569726,-0.0008443422392380284
2020-05-06,116867631.13658144,0.0013193308113008974
2020-05-07,116804721.96551013,-0.0005382942262070235
2020-05-08,116758293.35589345,-0.0003974891497141147
2020-05-09,116757419.72302856,-7.482405230282615e-06
2020-05-10,116745168.72076514,-0.00010492696988740325
2020-05-11,116759769.47608753,0.00012506517813441433
2020-05-12,116813034.33012293,0.00045619183965864393
2020-05-13,116863242.76651947,0.00042981878421751015
2020-05-14,116851621.24499626,-9.944548215592232e-05
2020-05-15,116838430.76293144,-0.00011288231968285962
2020-05-16,116837810.19923805,-5.311297741077072e-06
2020-05-17,116837170.41215305,-5.475856522044445e-06
2020-05-18,116616034.74235167,-0.0018926825172271454
2020-05-19,116582792.27383086,-0.00028505915669525367
2020-05-20,116556495.58474019,-0.0002255623542529652
2020-05-21,116637185.46115145,0.0006922812495901796
2020-05-22,116594955.64308818,-0.0003620613605884422
2020-05-23,116588672.75880027,-5.388641603959236e-05
2020-05-24,116580507.20271817,-7.003730198551791e-05
2020-05-25,116558914.6872339,-0.00018521548758339135
2020-05-26,117493408.5218935,0.008017351887388034
2020-05-27,118647577.84598787,0.009823268714511084
2020-05-28,119808524.13171642,0.00978482921274218
2020-05-29,120989029.78384776,0.009853269295208886
2020-05-30,120987779.32338598,-1.0335321012261622e-05
2020-05-31,120985999.58502062,-1.4710067209504136e-05
2020-06-01,122200573.938483,0.010038966141771358
2020-06-02,122112207.8804201,-0.0007231231017571992
2020-06-03,122002052.71780455,-0.0009020814915033698
2020-06-04,121891951.33577193,-0.000902455160220075
2020-06-05,121782620.8555785,-0.0008969458524153509
2020-06-06,121781175.4391339,-1.1868823601052635e-05
2020-06-07,121776762.40933497,-3.623737234437819e-05
2020-06-08,121740552.05552799,-0.0002973502751311157
2020-06-09,121806582.0800516,0.000542383153425151
2020-06-10,121826199.242235,0.0001610517416088345
2020-06-11,121971955.25765723,0.0011964258618329157
2020-06-12,122001905.19719385,0.0002455477529515056
2020-06-13,122000350.04632099,-1.2746939241145343e-05
2020-06-14,121998749.62504454,-1.3118169545029919e-05
2020-06-15,122040297.46928717,0.00034055959073629906
2020-06-16,121977111.54709989,-0.0005177463796594508
2020-06-17,121917003.57079338,-0.0004927807811164691
2020-06-18,122237568.55816625,0.0026293706208644096
2020-06-19,122172320.51295619,-0.0005337806206364451
2020-06-20,122172320.51295619,0.0
2020-06-21,122172320.51295619,0.0
2020-06-22,122126825.78913814,-0.0003723815969691196
2020-06-23,122157286.07130654,0.0002494151630617495
2020-06-24,122343790.60859202,0.0015267573739041447
2020-06-25,122484428.8412753,0.0011495330656644354
2020-06-26,122423979.9535994,-0.0004935230400123225
2020-06-27,122423979.9535994,0.0
2020-06-28,122423979.9535994,0.0
2020-06-29,122206027.01955,-0.0017803124365994296
2020-06-30,121889685.42706822,-0.002588592397584127
2020-07-01,121539795.87979105,-0.0028705427046698357
2020-07-02,121630720.02590658,0.0007481018497469147
2020-07-03,121624776.72023742,-4.8863524510165094e-05
2020-07-04,121624776.72023742,0.0
2020-07-05,121624776.72023742,0.0
2020-07-06,121485597.2621173,-0.0011443347471894827
2020-07-07,121572326.98883905,0.0007139095388781305
2020-07-08,121478799.14866284,-0.0007693184994706127
2020-07-09,121277388.88304478,-0.0016579869658704016
2020-07-10,121325265.9094423,0.00039477289904151473
2020-07-11,121323590.67604603,-1.380778672689622e-05
2020-07-12,121321915.46578103,-1.380778672689622e-05
2020-07-13,121677436.46916966,0.0029303939195460924
2020-07-14,121699186.85221548,0.00017875444845783845
2020-07-15,121510992.25062294,-0.001546391610825362
2020-07-16,121524233.94732901,0.00010897529894877815
2020-07-17,121542522.51150304,0.0001504931451117342
2020-07-18,121541193.2502148,-1.0936594541469955e-05
2020-07-19,121539864.00346413,-1.0936594541469955e-05
2020-07-20,121810186.63057162,0.002224147849135149
2020-07-21,122052892.31929526,0.001992490902749594
2020-07-22,122136312.60419449,0.0006834765101755574
2020-07-23,122059042.53128101,-0.0006326543782590845
2020-07-24,122028077.25626099,-0.00025369095462216066
2020-07-25,122026605.6801895,-1.2059323596366988e-05
2020-07-26,122025134.12186424,-1.2059323596366988e-05
2020-07-27,122463829.45376517,0.0035951227184297368
2020-07-28,122681796.24220768,0.0017798462567659634
2020-07-29,122570133.8634697,-0.0009101788705271556
2020-07-30,122500035.40590163,-0.0005719048789337614
2020-07-31,122672624.23292032,0.0014088879766182897
2020-08-01,122672624.23292032,0.0
2020-08-02,122672624.23292032,0.0
2020-08-03,122546406.25453894,-0.001028900939966233
2020-08-04,122969549.39413083,0.0034529216524962093
2020-08-05,122939100.70865574,-0.00024761158860138027
2020-08-06,123169322.59165676,0.001872649805260738
2020-08-07,123395121.67632882,0.001833241264309475
2020-08-08,123395121.67632882,0.0
2020-08-09,123395121.67632882,0.0
2020-08-10,123432420.3049358,0.0003022698798807612
2020-08-11,122882883.12328097,-0.004452130001965512
2020-08-12,122823957.91810459,-0.00047952329631838393
2020-08-13,122868113.70884748,0.0003595047048745814
2020-08-14,122561495.18223718,-0.0024955093502686022
2020-08-15,122561495.18223718,0.0
2020-08-16,122561495.18223718,0.0
2020-08-17,122488143.36718416,-0.0005984898841512805
2020-08-18,122479939.97590101,-6.697294168769173e-05
2020-08-19,122327368.32703826,-0.0012456868356791873
2020-08-20,122418451.983014,0.0007445893525006982
2020-08-21,122413446.85629867,-4.088539459735237e-05
2020-08-22,122413446.85629867,0.0
2020-08-23,122413446.85629867,0.0
2020-08-24,122358967.60030319,-0.00044504306834400065
2020-08-25,122026353.47623555,-0.0027183469310900115
2020-08-26,122086601.73883809,0.0004937315660609015
2020-08-27,121678267.12203427,-0.003344630868482385
2020-08-28,121641208.36268906,-0.0003045635035881047
2020-08-29,121641208.36268906,0.0
2020-08-30,121641208.36268906,0.0
2020-08-31,121600033.82713906,-0.00033849166827764753
2020-09-01,122041920.87721665,0.003633938545656675
2020-09-02,121312498.23463805,-0.00597682040183919
2020-09-03,120574041.04594803,-0.006087230907253462
2020-09-04,120446269.21838531,-0.0010596959880777186
2020-09-05,120446269.21838531,0.0
2020-09-06,120446269.21838531,0.0
2020-09-07,120256910.79153593,-0.0015721402421027316
2020-09-08,120248322.18705893,-7.141880180084199e-05
2020-09-09,120917417.49084704,0.0055642797472655325
2020-09-10,120716182.52651222,-0.0016642347191218102
2020-09-11,120969666.2853571,0.002099832462720511
2020-09-12,120969666.2853571,0.0
2020-09-13,120969666.2853571,0.0
2020-09-14,121894811.28345585,0.0076477436576241455
2020-09-15,121931462.34564276,0.00030067778768440404
2020-09-16,122236133.26065361,0.0024987063154152515
2020-09-17,122560212.12921502,0.002651252619962594
2020-09-18,123350908.34670602,0.0064514919136838406
2020-09-19,123350908.34670602,0.0
2020-09-20,123350908.34670602,0.0
2020-09-21,121544637.99388744,-0.014643348614358351
2020-09-22,121451710.21454953,-0.0007645567988164457
2020-09-23,118941953.6925509,-0.020664645376874853
2020-09-24,118574127.1467881,-0.003092487842545347
2020-09-25,118827303.22869045,0.0021351713733376463
2020-09-26,118827303.22869045,0.0
2020-09-27,118827303.22869045,0.0
2020-09-28,118415453.46266374,-0.00346595230924401
2020-09-29,119504775.55874468,0.009199154875714061
2020-09-30,120178556.88445698,0.0056381121387160515
2020-10-01,120047679.8686991,-0.0010890213624689612
2020-10-02,120247371.0514861,0.0016634322546292674
2020-10-03,120247371.0514861,0.0
2020-10-04,120247371.0514861,0.0
2020-10-05,120816209.05023858,0.004730564949390147
2020-10-06,120586694.70014219,-0.0018996983260825772
2020-10-07,121432734.75635906,0.007016031564018689
2020-10-08,121529351.40428165,0.0007956392328350324
2020-10-09,122500216.95419377,0.007988733081298481
2020-10-10,122500216.95419377,0.0
2020-10-11,122500216.95419377,0.0
2020-10-12,122863267.01292787,0.0029636687000305826
2020-10-13,122328502.26938021,-0.004352519321266204
2020-10-14,122307517.66179715,-0.0001715430761740933
2020-10-15,122591007.32791035,0.0023178433471040534
2020-10-16,122324621.15784654,-0.0021729666463320705
2020-10-17,122324621.15784654,0.0
2020-10-18,122324621.15784654,0.0
2020-10-19,122510252.70783876,0.0015175321880020775
2020-10-20,122871210.65593216,0.002946348898277274
2020-10-21,123761492.07735357,0.0072456470207198816
2020-10-22,123208972.61105955,-0.0044643891813188966
2020-10-23,123276323.37424526,0.0005466384611317529
2020-10-24,123276323.37424526,0.0
2020-10-25,123276323.37424526,0.0
2020-10-26,123247667.63054027,-0.00023245131685184283
2020-10-27,123297972.52747221,0.00040816104595795666
2020-10-28,122677923.87710252,-0.005028863311045342
2020-10-29,122822619.35168053,0.0011794744319519664
2020-10-30,122595630.75009528,-0.0018481009669343812
2020-10-31,122595630.75009528,0.0
2020-11-01,122597415.96149988,1.4561786531135078e-05
2020-11-02,121756302.25200069,-0.006860778450365895
2020-11-03,121888313.46542111,0.0010842248900364885
2020-11-04,122733896.6531849,0.0069373606355107725
2020-11-05,124357436.90217692,0.01322813251484822
2020-11-06,125368944.17085363,0.00813387034884305
2020-11-07,125370769.76665626,1.4561786531137409e-05
2020-11-08,125372595.38904284,1.4561786531137409e-05
2020-11-09,124065949.16897573,-0.010422103937566768
2020-11-10,124116020.59074084,0.0004035871413592503
2020-11-11,124552089.02902468,0.0035133936473981785
2020-11-12,124312767.41645367,-0.0019214580376507012
2020-11-13,124935799.90320514,0.00501181414990362
2020-11-14,124935799.90320514,0.0
2020-11-15,124935799.90320514,0.0
2020-11-16,124855753.50638883,-0.0006407002386691879
2020-11-17,124738893.9060124,-0.0009359568709858179
2020-11-18,124379514.81331792,-0.002881050820967295
2020-11-19,124229208.53253761,-0.0012084488430905817
2020-11-20,124567377.43101378,0.0027221367862744887
2020-11-21,124567377.43101378,0.0
2020-11-22,124567377.43101378,0.0
2020-11-23,124469947.41296442,-0.0007821471404365402
2020-11-24,124909651.03020035,0.0035326086848667063
2020-11-25,124843331.2656483,-0.000530941876829204
2020-11-26,124878950.84710981,0.0002853142502718688
2020-11-27,125081752.85342751,0.0016239887102028794
2020-11-28,125081752.85342751,0.0
2020-11-29,125081752.85342751,0.0
2020-11-30,124595839.19930778,-0.0038847685056757593
2020-12-01,125338449.71207333,0.005960154990229065
2020-12-02,126394533.05695856,0.008425852939072147
2020-12-03,126620221.84949335,0.001785589827948329
2020-12-04,124796024.509313,-0.014406840499368925
2020-12-05,124791173.28252442,-3.887324782700751e-05
2020-12-06,124786322.24431878,-3.887324782700751e-05
2020-12-07,127347856.88096957,0.0205273670269373
2020-12-08,126790831.82461107,-0.00437404342720233
2020-12-09,125600189.02257507,-0.009390606441347463
2020-12-10,126105022.53316517,0.004019369035339287
2020-12-11,123540406.969206,-0.020337140523365643
2020-12-12,123462580.32835145,-0.0006299691150762635
2020-12-13,123373537.31957385,-0.0007212145456604946
2020-12-14,123153636.50399047,-0.0017823985626169274
2020-12-15,123958855.18293786,0.0065383264498348435
2020-12-16,123893056.34118898,-0.0005308119508828629
2020-12-17,124760370.45775598,0.007000506260645532
2020-12-18,123012366.06274228,-0.014010894554097071
2020-12-19,122934779.76470588,-0.0006307195001584603
2020-12-20,122844544.2450315,-0.0007340113176034668
2020-12-21,123062824.74566466,0.0017768839631799782
2020-12-22,121770609.08278804,-0.010500455076886671
2020-12-23,121991063.67860499,0.0018104089112922837
2020-12-24,123618147.62995462,0.01333773066883238
2020-12-25,121801503.00757834,-0.014695614334994875
2020-12-26,121735122.69380407,-0.0005449876408352485
2020-12-27,121656013.24672532,-0.0006498489945068387
2020-12-28,121342044.48039259,-0.0025807911828903294
2020-12-29,123012776.50007263,0.013768780861031296
2020-12-30,126106839.16396883,0.02515236833057228
2020-12-31,126269162.14641902,0.0012871861948670273
2021-01-01,126257151.7868932,-9.511712378249766e-05
2021-01-02,126255158.79695679,-1.5785164707153832e-05
2021-01-03,127622145.12104146,0.010827172030911277
2021-01-04,127843849.01754414,0.0017371898606813867
2021-01-05,128834276.62174083,0.007747166655321722
2021-01-06,128554777.08222356,-0.0021694501404923992
2021-01-07,128659246.31491974,0.000812643723300679
2021-01-08,127932480.00284871,-0.005648768610785352
2021-01-09,127932494.04833262,1.0978825622328165e-07
2021-01-10,127932508.51658538,1.1309286858022395e-07
2021-01-11,127453323.90894355,-0.0037456047192234777
2021-01-12,128629467.63874432,0.009228034967852537
2021-01-13,128862772.94371434,0.0018137780498729814
2021-01-14,129361916.4317758,0.003873449846368537
2021-01-15,128699804.63390404,-0.005118289958396932
2021-01-16,128699565.61184679,-1.8572060614097402e-06
2021-01-17,128699284.50136547,-2.1842379963662663e-06
2021-01-18,128620675.4957977,-0.0006107959797316537
2021-01-19,128550883.80644642,-0.0005426164112593736
2021-01-20,128840217.27444723,0.0022507310679905903
2021-01-21,129022049.20467997,0.0014112979167475149
2021-01-22,127734119.99643831,-0.009982241145453303
2021-01-23,127734046.09254773,-5.785759560782291e-07
2021-01-24,127734640.92178538,4.656779111526568e-06
2021-01-25,128488132.42714857,0.005898881461799737
2021-01-26,129266124.18678029,0.00605496978542231
2021-01-27,128536987.77209415,-0.005640583867375812
2021-01-28,128280573.01775117,-0.001994871350164246
2021-01-29,128656566.04970016,0.002931020832725304
2021-01-30,128656410.41044666,-1.209726469942237e-06
2021-01-31,128656249.94509226,-1.2472394797908277e-06
2021-02-01,129619855.44506851,0.00748976828088408
2021-02-02,128429264.3737207,-0.009185252269104346
2021-02-03,128887390.38739738,0.0035671465994196534
2021-02-04,128487111.14688976,-0.003105650904285597
2021-02-05,129204110.84554322,0.0055803239115071145
2021-02-06,129199645.58043095,-3.455977586970932e-05
2021-02-07,129194624.39012983,-3.886380863170231e-05
2021-02-08,130561071.06867711,0.010576652743855676
2021-02-09,130738015.99229118,0.001355265563967357
2021-02-10,129999251.1653034,-0.005650726924227874
2021-02-11,130276393.37506534,0.002131875432186481
2021-02-12,130403882.18558559,0.0009786025481471376
2021-02-13,130403470.71019074,-3.155392216448526e-06
2021-02-14,130405364.42132202,1.4521938112299235e-05
2021-02-15,130574162.15351227,0.0012944078868173925
2021-02-16,131521257.4252105,0.007253313029761083
2021-02-17,130859124.86623983,-0.005034414754947082
2021-02-18,131245966.40267254,0.0029561678394849624
2021-02-19,131816092.36518165,0.0043439503562337865
2021-02-20,131810326.17106582,-4.374423495917595e-05
2021-02-21,131812497.10071184,1.647010298095362e-05
2021-02-22,132483667.21688767,0.005091854952592345
2021-02-23,132787011.92095359,0.002289676232839415
2021-02-24,133776526.93683214,0.007451896097094269
2021-02-25,132125247.77300279,-0.012343564313110624
2021-02-26,130238114.45417804,-0.01428291224147363
2021-02-27,130237980.26694152,-1.030322322178201e-06
2021-02-28,130222753.53850463,-0.00011691465427877676
2021-03-01,130400450.53702489,0.0013645618272669908
2021-03-02,131593667.8007988,0.00915040752435987
2021-03-03,130138471.76097044,-0.011058252757504826
2021-03-04,128190438.39408821,-0.01496892763932435
2021-03-05,128553998.42924425,0.0028360932352720645
2021-03-06,128556834.35227658,2.2060169788484164e-05
2021-03-07,128556785.59047858,-3.7930148360629146e-07
2021-03-08,128407594.45175993,-0.001160507693416476
2021-03-09,129440494.84835988,0.008043919839865828
2021-03-10,129796140.57348844,0.0027475615381816866
2021-03-11,130284517.6365638,0.0037626470318570205
2021-03-12,129923316.85054033,-0.0027723999180858556
2021-03-13,129923316.85054033,0.0
2021-03-14,129923316.85054033,0.0
2021-03-15,130466519.92602454,0.004180951415434609
2021-03-16,130610939.9128984,0.0011069505567846613
2021-03-17,130827521.53269413,0.00165821959431693
2021-03-18,130111157.13985074,-0.005475639868820481
2021-03-19,130357447.29370087,0.0018929210935032617
2021-03-20,130357447.29370087,0.0
2021-03-21,130357447.29370087,0.0
2021-03-22,130120379.32493867,-0.0018185993488202157
2021-03-23,129540657.85447894,-0.0044552703693864935
2021-03-24,128921650.36389753,-0.0047784803692812565
2021-03-25,128207148.95276855,-0.005542136709483764
2021-03-26,128842131.39134467,0.004952784955931295
2021-03-27,128841937.21732688,-1.507069276842543e-06
2021-03-28,128841743.04360174,-1.507069276842543e-06
2021-03-29,128240811.61558054,-0.004664105078257446
2021-03-30,126760679.80627894,-0.011541815672053675
2021-03-31,129123308.54067864,0.018638498452440953
2021-04-01,129638371.61590539,0.003988924083868819
2021-04-02,129702378.98103827,0.0004937378056745224
2021-04-03,129701526.55499448,-6.572169689473605e-06
2021-04-04,129686773.02104145,-0.0001137498867198638
2021-04-05,129783788.7748702,0.0007480774759735003
2021-04-06,130009021.5462668,0.0017354461102017647
2021-04-07,129889846.84420834,-0.0009166648640305334
2021-04-08,130647499.97384082,0.005833043521417072
2021-04-09,130388936.22746417,-0.001979094482699075
2021-04-10,130387928.04483801,-7.732117887733399e-06
2021-04-11,130386919.87000723,-7.732117887733399e-06
2021-04-12,129769001.48482609,-0.004739113292937649
2021-04-13,130379220.9417783,0.004702351485871367
2021-04-14,131450510.69619498,0.008216721550246673
2021-04-15,132234408.75485323,0.005963446277283772
2021-04-16,132515605.32713194,0.002126500771822449
2021-04-17,132514885.88276751,-5.429129366671756e-06
2021-04-18,132514166.44230907,-5.429129366671756e-06
2021-04-19,132953404.15006147,0.003314647177316141
2021-04-20,132521224.56494345,-0.0032506093986901944
2021-04-21,133316719.79128048,0.006002776000211351
2021-04-22,134063519.17243038,0.00560169333838321
2021-04-23,134788409.63035256,0.005407067205134503
2021-04-24,134785353.19033355,-2.267583709437565e-05
2021-04-25,134782296.8196219,-2.267583709437565e-05
2021-04-26,135950662.04211462,0.008668536225171504
2021-04-27,136365745.14082617,0.0030531892414246654
2021-04-28,136337224.72427028,-0.00020914648709189195
2021-04-29,136230036.58696496,-0.0007861986153973363
2021-04-30,136845469.28402197,0.004517599146823492
2021-05-01,136845216.88313183,-1.844422701623689e-06
2021-05-02,136844964.4827072,-1.844422701623689e-06
2021-05-03,136415156.9068096,-0.0031408358906177044
2021-05-04,136478357.96927893,0.00046329941556643166
2021-05-05,136879035.20524526,0.002935829840922457
2021-05-06,137586452.49613398,0.005168193140958193
2021-05-07,138324346.9031681,0.005363132733252639
2021-05-08,138324256.79268107,-6.514434304749944e-07
2021-05-09,138326351.34847796,1.5142360750633572e-05
2021-05-10,137742764.16555324,-0.004218915465026101
2021-05-11,137877020.6165199,0.0009746896817410869
2021-05-12,137348572.14556572,-0.0038327523222593507
2021-05-13,136153408.43406627,-0.008701682826617176
2021-05-14,136457378.82548535,0.002232558074859296
2021-05-15,136457267.939627,-8.126043407674607e-07
2021-05-16,136457157.05385873,-8.126043407674607e-07
2021-05-17,136864247.71296483,0.002983285508032681
2021-05-18,136744495.58668816,-0.000874970112923932
2021-05-19,135419999.14777595,-0.009685921420307183
2021-05-20,135592203.70442805,0.0012716331246182301
2021-05-21,135138092.3505541,-0.0033490963452726006
2021-05-22,135138019.37407157,-5.400141533714235e-07
2021-05-23,135138205.10592124,1.3743863534299495e-06
2021-05-24,135418069.53356725,0.002070949717192624
2021-05-25,135109672.6670728,-0.0022773686521798324
2021-05-26,135270614.74097416,0.0011911957946781641
2021-05-27,136387285.0931505,0.008255084478729061
2021-05-28,136286071.51933604,-0.0007421041759525175
2021-05-29,136286071.51933604,0.0
2021-05-30,136286071.51933604,0.0
2021-05-31,136334410.75047737,0.0003546894455351147
2021-06-01,137546070.71562764,0.00888741117140162
2021-06-02,137493236.461058,-0.00038412042085074705
2021-06-03,135962424.04292735,-0.011133728883923862
2021-06-04,137199129.03422058,0.009095932203317919
2021-06-05,137199129.03422058,0.0
2021-06-06,137199129.03422058,0.0
2021-06-07,137138441.2729379,-0.0004423334295914633
2021-06-08,137239537.066448,0.0007371805641926153
2021-06-09,137046853.66605723,-0.0014039933718042786
2021-06-10,137101476.82241184,0.00039857285952532427
2021-06-11,137018188.1029072,-0.0006074968806682816
2021-06-12,137018188.1029072,0.0
2021-06-13,137018188.1029072,0.0
2021-06-14,136823848.98665273,-0.0014183453959305656
2021-06-15,135906872.01560897,-0.006701879663780017
2021-06-16,135660120.84962067,-0.001815590060522948
2021-06-17,132006560.66403946,-0.026931718493979344
2021-06-18,132046469.36930715,0.0003023236501802288
2021-06-19,132047316.08217129,6.412234027672758e-06
2021-06-20,132042664.46030055,-3.5226932350793824e-05
2021-06-21,132827663.40085854,0.005945040141127958
2021-06-22,133262385.35597503,0.003272826939705691
2021-06-23,133931869.1137925,0.005023801397739491
2021-06-24,133949473.25540036,0.00013144102090396206
2021-06-25,133854320.74812166,-0.0007103611904263488
2021-06-26,133853846.98670226,-3.5393808489333684e-06
2021-06-27,133853367.28695086,-3.5837576744765372e-06
2021-06-28,134353551.53513595,0.003736807361094032
2021-06-29,134098367.1223714,-0.0018993499602265554
2021-06-30,135429675.9188118,0.00992785240423911
2021-07-01,134579420.78077197,-0.006278204036680328
2021-07-02,135578731.30388367,0.007425433378402955
