date,tsmom,carry,lease,efp
2025-09-03,0.0,1.1784615384615384e-05,-1.184186464306248e-05,-1.8878440308586718e-05
2025-09-04,0.0,1.1784615384615384e-05,9.90901705510642e-06,2.7874217865277117e-05
2025-09-05,0.0,1.1784615384615384e-05,3.97109461462184e-06,-2.5547587816284523e-05
2025-09-08,0.0,1.1784615384615384e-05,6.121252125827801e-07,-3.522019133037778e-05
2025-09-09,0.0,1.1784615384615384e-05,2.89120627994318e-06,-2.23284989332292e-06
2025-09-10,0.0,1.1784615384615384e-05,1.1308746042975699e-05,6.5058539301096995e-06
2025-09-11,0.0,1.1784615384615384e-05,2.0539443140205198e-06,1.18162187362028e-06
2025-09-12,0.0,1.1784615384615384e-05,3.2136895179874005e-06,-4.94647938971542e-06
2025-09-15,0.0,1.1784615384615384e-05,8.226472992792e-08,1.538290684256874e-05
2025-09-16,0.0,1.1784615384615384e-05,9.1039490499524e-07,9.629090590221299e-06
2025-09-17,0.0,1.1784615384615384e-05,-1.02027254829684e-06,2.271408573117024e-05
2025-09-18,0.0,1.1784615384615384e-05,-1.1036209194562e-06,1.308866611979206e-05
2025-09-19,0.0,1.1784615384615384e-05,-1.17012583113548e-06,3.50702760115838e-06
2025-09-22,0.0,1.1784615384615384e-05,3.78037370909078e-06,3.943833250240919e-06
2025-09-23,0.0,1.1784615384615384e-05,5.255663074157419e-06,6.718570422183669e-05
2025-09-24,0.0,1.1784615384615384e-05,-5.52883513285658e-06,0.00013104949650872145
2025-09-25,0.0,1.1784615384615384e-05,6.24044512165837e-05,3.590090737389308e-05
2025-09-26,0.0,1.1784615384615384e-05,6.475976118018e-08,3.725590310242e-08
2025-09-29,0.0,1.1784615384615384e-05,1.45773362670938e-06,8.386254327703201e-07
2025-09-30,0.0,1.1784615384615384e-05,-7.4402854430914e-07,-4.2803516947964e-07
2025-10-01,0.0,1.1784615384615384e-05,-1.534281854417518e-05,-9.95916057326868e-06
2025-10-02,0.0,-1.9519732441471576e-05,-6.0690646120113755e-05,-3.939484054154492e-05
2025-10-03,0.0,-1.9519732441471576e-05,1.302892852717882e-05,8.45719389343078e-06
2025-10-06,0.0,-1.9519732441471576e-05,4.525556275560614e-05,2.9375790049203744e-05
2025-10-07,0.0,-1.9519732441471576e-05,-2.2880961462937722e-05,-1.485223647950144e-05
2025-10-08,0.0,-1.9519732441471576e-05,-0.00013154640091114314,-8.538794392553272e-05
2025-10-09,0.0,-1.9519732441471576e-05,-1.17159361378912e-06,-7.6049188046818e-07
2025-10-10,0.0,-1.9519732441471576e-05,8.71736641578908e-06,5.6585204120675e-06
2025-10-13,0.0,-1.9519732441471576e-05,-1.17159361378912e-06,-7.6049188046818e-07
2025-10-14,0.0,-1.9519732441471576e-05,4.302332221813704e-05,2.792682277589564e-05
2025-10-15,0.0,-1.9519732441471576e-05,-1.662580976091822e-05,-1.079196163292068e-05
2025-10-16,0.0,-1.9519732441471576e-05,-1.17159361378912e-06,-7.6049188046818e-07
2025-10-17,0.0,-1.9519732441471576e-05,-2.1282905221256e-07,-1.3814923897708e-07
2025-10-20,0.0,-1.9519732441471576e-05,6.143697548676798e-05,3.98792896003443e-05
2025-10-21,0.0,-1.9519732441471576e-05,-1.1742507917378001e-07,-7.62216678411e-08
2025-10-22,0.0,-1.9519732441471576e-05,-1.61010678404504e-06,-1.0451346964864799e-06
2025-10-23,0.0,-1.9519732441471576e-05,-3.5431719876673603e-06,-2.29990458808386e-06
2025-10-24,0.0,-1.9519732441471576e-05,4.971717162090696e-05,3.227186021888706e-05
2025-10-27,0.0,-1.9519732441471576e-05,-5.16500156904628e-06,-3.35264865703864e-06
2025-10-28,0.0,-1.9519732441471576e-05,9.31080962085638e-06,6.0437296976602206e-06
2025-10-29,0.0,-1.9519732441471576e-05,-2.0084413204982342e-05,-1.303697202390724e-05
2025-10-30,0.0,-1.9519732441471576e-05,-8.44575826398082e-06,-5.4822171344735595e-06
2025-10-31,0.0,-1.9519732441471576e-05,3.090391340238956e-05,2.0060006251826142e-05
2025-11-03,0.0,-1.9519732441471576e-05,0.0,0.0
2025-11-04,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-05,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-06,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-07,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-10,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-11,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-12,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-13,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-14,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-17,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-18,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-19,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-20,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-21,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-24,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-25,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-26,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-27,0.0,1.1784615384615384e-05,0.0,0.0
2025-11-28,0.0,1.1784615384615384e-05,0.0,0.0
2025-12-01,0.0,1.1784615384615384e-05,7.181881406690919e-06,-1.41631676675091e-05
2025-12-02,0.0,0.0,-5.97276040493828e-06,2.331476866536862e-05
2025-12-03,0.0,0.0,-6.88943907452384e-06,-5.305862532989799e-07
2025-12-04,0.0,0.0,-7.102937084842e-07,-2.5102537983853678e-05
2025-12-05,0.0,0.0,-1.1796975376709999e-07,4.167962529329496e-05
2025-12-08,0.0,0.0,-7.102937084842e-07,3.185748713971834e-05
2025-12-09,0.0,0.0,9.565185648569802e-07,2.167205641196122e-05
2025-12-10,0.0,0.0,-1.19948719405058e-06,-1.125910449708152e-05
2025-12-11,0.0,0.0,3.5950742398168603e-06,-4.66607673394818e-06
2025-12-12,0.0,0.0,2.3019040297396001e-07,2.33042386877059e-05
2025-12-15,0.0,0.0,5.10088504442558e-06,1.1983693037119419e-05
2025-12-16,0.0,0.0,5.95415878842286e-06,-7.176057344850199e-06
2025-12-17,0.0,0.0,-1.535400955476638e-05,-1.917819014389666e-05
2025-12-18,0.0,0.0,4.90897821801538e-06,-3.3559029683802997e-06
2025-12-19,0.0,0.0,-1.77821869182012e-06,1.80770808762892e-06
2025-12-22,0.0,0.0,8.129205783359e-07,-1.4667816663363001e-05
2025-12-23,0.0,0.0,-2.19444495523968e-05,1.6953884194372e-06
2025-12-24,0.0,0.0,-5.7529086186774605e-06,8.204621551017e-07
2025-12-25,0.0,0.0,-9.419535086616601e-07,1.075312084350762e-05
2025-12-26,0.0,0.0,-1.50927519702292e-06,5.164822668567538e-05
2025-12-29,0.0,0.0,-1.3608025676033681e-05,8.7097174768808e-05
2025-12-30,0.0,0.0,2.616301653461836e-05,3.61410873792118e-05
2025-12-31,0.0,0.0,0.0,7.849141244604463e-05
2026-01-01,0.0,0.0,-3.75882749538266e-06,2.3057577393249998e-07
2026-01-02,0.0,0.0,5.25947359135532e-06,-6.93223648309122e-06
2026-01-05,0.0,0.0,4.915755382831824e-05,2.0013885020485838e-05
2026-01-06,0.0,0.0,6.28327263785314e-06,1.008375643571924e-05
2026-01-07,0.0,0.0,0.0,4.50060781437622e-06
2026-01-08,0.0,0.0,0.0,1.652397098518778e-05
2026-01-09,0.0,0.0,0.0,1.27877166537599e-05
2026-01-12,0.0,0.0,0.0,0.0
2026-01-13,0.0,0.0,0.0,0.0
2026-01-14,0.0,0.0,0.0,0.0
2026-01-15,0.0,0.0,0.0,0.0
2026-01-16,0.0,0.0,0.0,0.0
2026-01-19,0.0,0.0,0.0,0.0
2026-01-20,0.0,0.0,0.0,0.0
2026-01-21,0.0,0.0,0.0,0.0
2026-01-22,0.0,0.0,0.0,0.0
2026-01-23,0.0,0.0,-3.16599162612516e-06,-2.3836900430197e-06
2026-01-26,0.0,0.0,2.189149781636914e-05,1.648221206305996e-05
2026-01-27,0.0,0.0,2.8042679742459043e-05,2.1113465977009422e-05
2026-01-28,0.0,0.0,7.573956075733559e-06,1.7489428299860998e-06
2026-01-29,0.0,0.0,0.0,-5.51191469714884e-06
2026-01-30,0.0,0.0,0.0,-3.019414686011674e-05
2026-02-02,0.0,0.0,0.0,9.301625798588303e-05
2026-02-03,0.0,0.0,0.0,1.8376727712418538e-05
2026-02-04,0.0,0.0,0.0,1.087682032887702e-05
2026-02-05,0.0,0.0,-7.5164752050124e-07,-2.1868351541574697e-05
2026-02-06,0.0,0.0,4.7337955333725404e-06,3.57925801570189e-05
2026-02-09,0.0,0.0,4.1141110966154496e-05,4.687347965547678e-05
2026-02-10,0.0,0.0,0.0,1.9830666131735003e-06
2026-02-11,0.0,0.0,0.0,8.15128566523596e-06
2026-02-12,0.0,0.0,0.0,6.88593895712074e-06
2026-02-13,0.0,0.0,0.0,-2.051337714067068e-05
2026-02-16,0.0,0.0,0.0,2.88974071275968e-06
2026-02-17,0.0,0.0,0.0,4.2072272964072e-07
2026-02-18,0.0,0.0,0.0,0.0
2026-02-19,0.0,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.0,0.0
2026-02-23,0.0,0.0,0.0,0.0
2026-02-24,0.0,0.0,0.0,0.0
2026-02-25,0.0,0.0,0.0,0.0
2026-02-26,0.0,0.0,0.0,0.0
2026-02-27,0.0,0.0,0.0,0.0
2026-03-02,0.0,0.0,0.0,0.0
2026-03-03,0.0,0.0,0.0,0.0
2026-03-04,0.0,0.0,0.0,0.0
2026-03-05,0.0,0.0,0.0,0.0
2026-03-06,0.0,0.0,0.0,0.0
