date,gc_comex_carry_2m,gc_comex_carry_4m,si_comex_carry_2m,gc_cal_curvature,gc_si_cal_ratio,gc_comex_lbma_basis,si_comex_lbma_basis,gc_si_comex_basis_spread,gc_comex_curve_slope,comex_lbma_slope_basis
2022-10-18,5.085359936617237,5.043374605707896,5.711263881544148,-0.04198533090934031,0.8904088555688157,4.963259936617236,5.528863881544147,-0.5656039449269112,-0.020992665454670156,-0.1293926654546702
2022-10-19,5.152575561773847,5.110035290742341,5.43263276420453,-0.04254027103150548,0.9484490826849236,5.030475561773846,5.2502327642045294,-0.2197572024306833,-0.02127013551575274,-0.1202201355157535
2022-10-20,5.181669069039251,5.101918177010713,5.368284491008617,-0.07975089202853791,0.9652374194620406,5.0595690690392505,5.185884491008617,-0.12631542196936607,-0.039875446014268956,-0.14842544601426955
2022-10-21,5.120664089961629,5.006220659716576,5.200227681926373,-0.11444343024505255,0.9846999791487455,4.998564089961629,5.017827681926374,-0.019263591964744364,-0.05722171512252627,-0.15387171512252662
2022-10-22,5.120664089961629,5.006220659716576,5.200227681926373,-0.11444343024505255,0.9846999791487455,4.998564089961629,5.017827681926374,-0.019263591964744364,-0.05722171512252627,-0.15387171512252662
2022-10-23,5.120664089961629,5.006220659716576,5.200227681926373,-0.11444343024505255,0.9846999791487455,4.998564089961629,5.017827681926374,-0.019263591964744364,-0.05722171512252627,-0.180621715122526
2022-10-24,5.1643630260298234,5.0485579300714605,5.320671252057777,-0.11580509595836297,0.97062246122282,5.042263026029824,5.138271252057777,-0.09600822602795311,-0.057902547979181485,-0.14325254797918108
2022-10-25,5.225818323076625,5.0900749471019635,5.5816838079487265,-0.1357433759746618,0.9362440623445343,5.103718323076626,5.399283807948727,-0.29556548487210144,-0.0678716879873309,-0.1678216879873311
2022-10-26,5.1907541215318975,5.055921556610985,5.542440726675557,-0.1348325649209121,0.9365466186312097,5.068654121531898,5.360040726675557,-0.2913866051436589,-0.06741628246045606,-0.17661628246045602
2022-10-27,5.275240560738567,5.137714366702887,5.570440337253866,-0.13752619403568023,0.9470060249023639,5.153140560738567,5.388040337253866,-0.2348997765152987,-0.06876309701784011,-0.20051309701784037
2022-10-28,5.304853920728071,5.184745168080644,5.424810803729961,-0.12010875264742715,0.9778873609897307,5.1827539207280715,5.24241080372996,-0.05965688300188887,-0.060054376323713576,-0.14305437632371332
