date,z_gc_comex_carry_2m,z_gc_comex_carry_4m,z_si_comex_carry_2m,z_gc_cal_curvature,z_gc_si_cal_ratio,z_gc_comex_lbma_basis,z_si_comex_lbma_basis,z_gc_si_comex_basis_spread,z_gc_comex_curve_slope,z_comex_lbma_slope_basis,rate_regime
2018-10-27,1.643407313032187,1.53356618135035,1.8104973943695946,-1.0046951400714805,-0.8560639827189332,0.7748231175072146,1.3941120658771697,-1.0174110679619555,-1.0046951400714805,-1.9370395665075473,mid
2018-10-28,1.6333150408503934,1.52503067947108,1.797660471505131,-1.0013360297396194,-0.8535953506231794,0.7710949854507252,1.3824684895749961,-1.0105023645490612,-1.0013360297396194,-1.92179851521025,mid
2018-10-29,1.702029470949415,1.4950388075781502,1.8973590699301652,-1.263603966847722,-0.8875890825029287,0.8602600753545194,1.5298143815423617,-1.1195061594096385,-1.263603966847722,-2.1762986010801213,mid
2018-10-30,1.519110674003319,1.5127607762165471,1.8212018098451044,-0.7249279826241797,-0.9010062895006391,-0.8265033073038209,0.9580099379768278,-1.0583334270425226,-0.7249279826241797,-1.7963857202146798,mid
2018-10-31,1.2175452740460024,1.2779993777737952,1.7805358529828272,-0.4319239977029643,-0.9662618490230885,-1.1213853993249152,0.9348848996696619,-1.114794483307697,-0.4319239977029643,-1.5860700066379503,mid
2018-11-01,1.1882008542679452,1.3518424609446218,1.7655461261577567,-0.18085931210155884,-0.968583074543998,-1.1419362030739795,0.9256193936822884,-1.112192489454242,-0.18085931210155884,-1.470505725921795,mid
2018-11-02,1.4253338058109264,1.4037566698061326,1.8139725929529318,-0.7180394508730292,-0.9287847150045361,-0.8494486185855007,1.0108316655175504,-1.1094251811188334,-0.7180394508730292,-1.8920900607796614,mid
2018-11-03,1.4182947963392252,1.3969630986936283,1.8013250474753375,-0.7162639294775952,-0.925962281487992,-0.8431032688082566,1.002918051268447,-1.100756851979307,-0.7162639294775952,-1.8780162550340922,mid
2018-11-04,1.4113591523416622,1.390267310440541,1.7889386138299312,-0.7145015271934033,-0.9231654509252897,-0.8367949636895168,0.995068480886979,-1.0921730362205095,-0.7145015271934033,-1.864252128667886,mid
2018-11-05,1.6056024859728975,1.618037618040954,1.9253173697180406,-0.7310159270133115,-0.9407943538234085,-0.638201944970379,1.1767013160020017,-1.1984692744813283,-0.7310159270133115,-1.8294782800792182,mid
2018-11-06,1.6533226953747626,1.563752154010875,1.974705026248301,-0.9942285078765969,-0.9546003636034738,-0.6106373726208655,1.210216624940916,-1.22019949611403,-0.9942285078765969,-1.9193671399095162,mid
2018-11-07,1.6206176804271457,1.5284930366914455,1.9800633508551924,-0.988938534825666,-0.968355431360885,-0.6779684265802,1.2095481870815803,-1.2373042132377963,-0.988938534825666,-2.1986001706203178,mid
2018-11-08,1.645341464158798,1.6715543346734048,1.9774289622425765,-0.7276381242337481,-0.9624995522937448,-0.6771691622045123,1.2012172651641952,-1.2292611243762168,-0.7276381242337481,-1.8506641844663012,mid
2018-11-09,1.6011531739503786,1.7352499940693842,1.9325137805733896,-0.4534710849922309,-0.9541042205308828,-0.9428729104387807,1.1328390950629046,-1.2380907652035642,-0.4534710849922309,-2.155841620537081,mid
2018-11-10,1.5920738974552486,1.7241846040061592,1.917989097121936,-0.45259930752271155,-0.9511971199998257,-0.9355232041490035,1.124995279368842,-1.2284265556856813,-0.45259930752271155,-2.136551367103348,mid
2018-11-11,1.5831474708997995,1.7133284006976668,1.903787293368159,-0.4517325416341644,-0.9483164597499486,-0.9282251144162739,1.1172255562387914,-1.2188726559081893,-0.4517325416341644,-2.117770149555232,mid
2018-11-12,1.430359685137486,1.424160396945508,2.0505106770589263,-0.7028262316035241,-1.064704126072326,-1.094412064373146,1.31389054312832,-1.4328609133065668,-0.7028262316035241,-2.3420989975509023,mid
2018-11-13,1.4433600832104538,1.5528739496870811,1.9459660443310145,-0.4340999665439176,-1.0125686161323149,-1.061885880924139,1.1787356777533964,-1.3054604970482737,-0.4340999665439176,-2.7599561702746085,mid
2018-11-14,1.354575001815546,1.336660847496832,1.9879077482583893,-0.6963157148329682,-1.0595917729573823,-1.2430274468032336,1.1512981588172204,-1.327492561992953,-0.6963157148329682,-3.235984119761886,mid
2018-11-15,1.6832990495790079,1.6093232165152092,1.8923567607585368,-0.9930092074130208,-0.9239258021625478,-0.9663835691581488,1.0532212323927008,-1.1696479630275023,-0.9930092074130208,-3.440187433692115,mid
2018-11-16,1.4094040738054403,1.1830266494676513,2.0261009304932864,-1.2280799897802852,-1.0674079374034147,-1.4135777238648894,1.2099105504166208,-1.4207651363919709,-1.2280799897802852,-3.5706812962427965,mid
2018-11-17,1.4028460305924955,1.17859989005129,2.0100505535171793,-1.2232772908788525,-1.0638458705891831,-1.4011514124503799,1.2006415291447103,-1.4082291524226078,-1.2232772908788525,-3.4959363954816003,mid
2018-11-18,1.3963787720360317,1.1742225046068457,1.9943759184574341,-1.2185305565625277,-1.060319265032168,-1.3889063462568563,1.1914739247580928,-1.3958770829816036,-1.2185305565625277,-3.4256983087775015,mid
2018-11-19,0.9930616799008183,1.0356493001563303,1.8236485987173867,-0.38752083686259936,-1.0884047076885761,-1.8934904062831575,1.0615171260088345,-1.4123000132593362,-0.38752083686259936,-2.612593790149651,mid
2018-11-20,1.0266694578006803,0.9656640705581503,1.6714465142237585,-0.6530298890805795,-1.0028277701205401,-1.8733174204645013,0.843148045797501,-1.2178001613917768,-0.6530298890805795,-2.342819096339197,mid
2018-11-21,0.9627537089094638,0.8913590461625641,1.7119832881149746,-0.6472990463072793,-1.0429533251362086,-2.0545582360379906,0.9203991654331508,-1.3331397154290618,-0.6472990463072793,-2.608050052736614,mid
2018-11-22,0.9599039144407503,0.8889016705566442,1.7016761985468078,-0.6458880132712272,-1.0396088334011053,-2.072559301310171,0.9133872423295021,-1.3332718817974607,-0.6458880132712272,-2.5695930848161646,mid
2018-11-23,1.1882945570108936,1.04692359059829,1.8477063648503975,-0.9297813101953024,-1.0518540693950584,-1.9553978842941149,1.0028744615418486,-1.3806764368237736,-0.9297813101953024,-3.019840241305546,mid
2018-11-24,1.1839204997633601,1.0435736313524693,1.8353025242982457,-0.9271344109643741,-1.0484717488418647,-1.9329673294723848,0.9951247659709318,-1.3686470007766331,-0.9271344109643741,-2.973924041742598,mid
2018-11-25,1.1795944388593622,1.0402556576979864,1.823145354996155,-0.9245100120018906,-1.0451218809676508,-1.9110906233656864,0.987436653991765,-1.356785966108577,-0.9245100120018906,-2.9300412736908443,mid
2018-11-26,1.9310752624808099,1.4846289859986033,2.50053851967461,-2.0444315105595616,-1.1706927330511696,-0.9433472617553328,1.7784451747078553,-1.7794078619858504,-2.0444315105595616,-3.055596936188894,mid
2018-11-27,2.3752749383936655,1.686160403699103,2.481754706600405,-2.8558096765633887,-1.0559258593235663,-0.10141127925634709,1.7298478525193397,-1.516901428937128,-2.8558096765633887,-3.2083188986541997,mid
2018-11-28,1.7011711737086448,1.3462012947493982,2.017226373359386,-1.7215959036995112,-1.0106659841084866,-0.7763379901817216,1.2097471648401672,-1.2460794075155586,-1.7215959036995112,-2.449622821664129,mid
2018-11-29,1.8702346102236624,1.4439714023750496,1.9770780085095443,-1.9840466981601848,-0.9467769070913276,-0.4762360880130231,1.1452069285929793,-1.1114910100000366,-1.9840466981601848,1.3041121281753951,mid
2018-11-30,0.9723383858492954,0.8238600829300512,1.754213037373865,-0.8598061606429864,-1.0798937038990157,-1.5024478668405938,0.8437480935365097,-1.121417276151014,-0.8598061606429864,1.647749823982729,mid
2018-12-01,0.9695107387009491,0.8217924436465683,1.7435552291508363,-0.8575705392130117,-1.0763975976572355,-1.4896208684322443,0.8373748895610281,-1.1126749744087328,-0.8575705392130117,1.6386220396681652,mid
2018-12-02,0.9667076424047348,0.8197403088824401,1.7330894865299602,-0.8553522832379816,-1.0729352617428574,-1.4769918537314652,0.8310382605014021,-1.1040178018185993,-0.8553522832379816,1.6296444019588276,mid
2018-12-03,0.9781433648846075,1.0504905433056566,0.1238188955566182,-0.34334425367736815,0.05900122024179662,-1.5744572994721313,-1.0185019543408542,0.456444210829415,-0.34334425367736815,1.7861454096368072,mid
2018-12-04,0.9148021020982102,1.188952910394752,0.0823502361316784,0.16986316992694947,0.07567324350170293,-1.5874566058416095,-1.0368628409552394,0.46782718851915267,0.16986316992694947,2.204940856254576,mid
2018-12-05,1.1289082163052577,1.226746132578088,0.05274247411923174,-0.3598929089034886,0.18921349005178578,-1.5795115103490778,-1.0688490293094621,0.4964917793613828,-0.3598929089034886,2.146263055019473,mid
2018-12-06,1.1163530567816276,1.3188296523693612,-0.06615870141167038,-0.10270315707720096,0.30898944579683035,-1.885543368319677,-1.1883214904926478,0.5187722542110694,-0.10270315707720096,2.1020729046875166,mid
2018-12-07,1.214666629308609,1.4312968521173548,-0.2107644769069743,-0.11785351271992794,0.511477327419725,-2.1856079172135168,-1.3997635228550696,0.6222214139953355,-0.11785351271992794,2.5251508515508774,mid
2018-12-08,1.210266402705152,1.424916434442855,-0.2104423744392271,-0.11767868544727529,0.5105326434258473,-2.180601193842267,-1.3937545356910603,0.6199756014623599,-0.11767868544727529,2.4981399257751455,mid
2018-12-09,1.2059136971415623,1.4186206629862994,-0.21012174445868476,-0.11750463393720281,0.5095931779027129,-2.175622649328902,-1.3877938849334455,0.6177353133982132,-0.11750463393720281,2.4719780312451483,mid
2018-12-10,1.4097636613644622,1.446203440247289,-0.18496003360173438,-0.6481435225888027,0.5672006885009916,-2.120184325873943,-1.533437791463306,0.7594737794085173,-0.6481435225888027,3.1184406788601793,mid
2018-12-11,1.423300738844142,1.4630149382944362,-0.23764142539008637,-0.6482557059241062,0.6369345927505784,-2.072562651605078,-1.6483221767393994,0.8753597341027947,-0.6482557059241062,3.0024605643642905,mid
2018-12-12,1.3921228647077273,1.5321620225687194,-0.342878448246218,-0.388535633819396,0.7544933784866898,-1.6716368663680297,-1.729904364806752,1.062124521641012,-0.388535633819396,2.3110544890245275,mid
2018-12-13,1.409365266944859,1.5523718923708585,-0.38940139590517814,-0.3890708304595407,0.8230275012212759,-0.8563463654653112,-1.6450807359908304,1.2175679407570814,-0.3890708304595407,1.1787244014139455,mid
2018-12-14,1.2768879306275458,1.503162206554594,-0.23820189243980405,-0.11440922942941618,0.5798164760651865,-0.8268933577845982,-1.371454155477343,0.9882507466553972,-0.11440922942941618,1.2810198761518037,mid
2018-12-15,1.272072242209139,1.496143949598309,-0.23784094504578654,-0.11424304977306758,0.5787049409048354,-0.8202257128090558,-1.3666769377340788,0.9899839687281514,-0.11424304977306758,1.2761692601183776,mid
2018-12-16,1.2673106805409962,1.4892231668564884,-0.2374816338291714,-0.11407759217604051,0.5775997784853792,-0.8135939558346571,-1.3619308146345044,0.9917218746284457,-0.11407759217604051,1.9712733167355045,mid
2018-12-17,1.349764696430203,1.4774766800599723,-0.27013590529984677,-0.38710169499247243,0.6536379644771407,-0.6248742179049535,-1.3194276064170765,1.008379657770522,-0.38710169499247243,0.6289508610009674,mid
2018-12-18,1.328506301444855,1.3479385733408105,-0.20723322896864893,-0.6435164961531527,0.5710862947035489,-0.47031990556346454,-1.2665859373259314,1.0056906775458871,-0.6435164961531527,0.5376438662291145,mid
2018-12-19,1.29876164369269,1.3135876150104806,-0.2387800335006726,-0.6403842725432645,0.596991163104383,-0.7016727192264522,-1.3302746918251713,1.00268913527986,-0.6403842725432645,0.7800135107545029,mid
2018-12-20,1.3696831178147788,1.2937174123584814,-0.205727713422908,-0.9039466831710599,0.5899727180496782,-0.7756751332388846,-1.2342462629284559,0.8986974905145437,-0.9039466831710599,0.7048383419250752,mid
2018-12-21,1.0967424786733775,1.182616075110438,-0.20650096351047015,-0.36068089897960653,0.47501818057474,-1.0762777143701416,-1.2144230786332906,0.8009801407887195,-0.36068089897960653,0.6984729107287767,mid
2018-12-22,1.0933450925062116,1.1786279747950281,-0.20619831574347242,-0.3601078144477596,0.474199455399241,-1.06821482253031,-1.2190244783447295,0.8097727449361675,-0.3601078144477596,0.6970111045213825,mid
2018-12-23,1.0899791133439598,1.1746799874676614,-0.20589699495256825,-0.359537454001363,0.4733849514182099,-1.060231684775083,-1.2236586801182034,0.8187076769881554,-0.359537454001363,0.4500026878696141,mid
2018-12-24,1.1453610184432532,1.1349261093936491,-0.2847809156857471,-0.6260004472451786,0.591005093985898,-0.6898684575974898,-1.3426271370052025,1.0325879045974193,-0.6260004472451786,0.29873929619769585,mid
2018-12-25,1.1416690078620004,1.1313052996760027,-0.28435171781718793,-0.6247851660835291,0.5898929001733504,-0.6836208317191722,-1.351301699007991,1.0454878468900042,-0.6247851660835291,0.29828565948509017,mid
2018-12-26,1.1278015574651103,1.1156668426124727,-0.1797997500380968,-0.6228040989854565,0.4628224559154064,-0.6892942530535576,-1.2426731663236694,0.9473405095184819,-0.6228040989854565,0.3410576094949996,mid
2018-12-27,1.229184625018048,1.2344106726321602,-0.2751768937946673,-0.6336619897431736,0.6196381496956342,0.20728287571818851,-1.340719444691818,1.291109184841852,-0.6336619897431736,-0.3334486909519871,mid
2018-12-28,1.2087668513884753,1.2110453978682825,-0.4431070206636301,-0.6312007070899767,0.8221449524416916,-0.23412877342329433,-1.3935484826481486,1.2198836148272238,-0.6312007070899767,0.043496879809266815,mid
2018-12-29,1.2046653126732736,1.2069269479327283,-0.4423759826315674,-0.629983154007664,0.8202442143507458,-0.22816903606634095,-1.4042671156012863,1.2355561638058443,-0.629983154007664,0.04343681252624085,mid
2018-12-30,1.2006052807468912,1.2028502683740214,-0.44164855270202324,-0.6287726248731925,0.8183566102609847,-0.22216987333306193,-1.415160777673432,1.2516403561212355,-0.6287726248731925,-4.1194404594070795,mid
2018-12-31,1.3836332732540848,1.417888478518786,-0.42167874408039235,-0.645969436210193,0.877625782701581,-0.07804848830043211,-1.2375256681395008,1.1313369380892921,-0.645969436210193,-0.29623850580767075,mid
2019-01-01,1.3781224395394152,1.4120560547343952,-0.42099947814917954,-0.6447169369181318,0.8755002380300502,-0.07150678506103389,-1.2335737755725882,1.1321210203160532,-0.6447169369181318,-0.299052133164274,mid
2019-01-02,1.3486629237103134,1.2774586838244426,-0.44736411327869613,-0.8963640140014129,0.8979089969951656,0.30345120833376404,-1.290591567226754,1.2941472312207094,-0.8963640140014129,-0.31754483696735275,mid
2019-01-03,1.2527223254721058,1.2662510524740016,-0.3938768653936461,-0.6323007156798253,0.7850020211855876,-0.1985135877237807,-1.337166660711281,1.202310773064856,-0.6323007156798253,-0.03770687618209527,mid
2019-01-04,1.3245587898390427,1.3516655214353779,-0.30142725099781126,-0.6370156804944263,0.7027783532115324,-0.051380336532112846,-1.1767078374746327,1.0949478789530176,-0.6370156804944263,0.07727199604565278,mid
2019-01-05,1.3196256917109412,1.3464993866060981,-0.3009824933544555,-0.6358038263256496,0.7013575281733597,-0.04321583890777155,-1.1715704275050278,1.094825983832874,-0.6358038263256496,0.07716687928556223,mid
2019-01-06,1.314747349100719,1.3413920864725049,-0.30053969917353346,-0.6345988672943975,0.6999452928165631,-0.03490924452266224,-1.1664686744006045,1.094704110902248,-0.6345988672943975,-0.16050880725303382,mid
2019-01-07,1.4452863434353993,1.394934201772597,-0.29243486137958924,-0.9024605105984976,0.7502959735196141,0.46746274683581707,-1.2056172502742974,1.2686711942232094,-0.9024605105984976,-0.18155967834359296,mid
2019-01-08,1.4736073638163447,1.3299022406580712,-0.14597481524097342,-1.158630790636994,0.5892983709003987,0.5225623347924969,-1.0303403784693357,1.1182083974744006,-1.158630790636994,-0.1686966122006621,mid
2019-01-09,1.415200443183957,1.2642592668521369,-0.0166392523972906,-1.1485019407782544,0.42115051688278576,0.41890718823709866,-0.901359186786938,0.9689375465749458,-1.1485019407782544,-0.048107036742097105,mid
2019-01-10,1.6181197437753998,1.5043306400754282,0.00882408928186303,-1.1670644162879173,0.4816609035240174,0.656096280114473,-0.8991845754772907,1.0302187035257342,-1.1670644162879173,-0.03484956468204634,mid
2019-01-11,1.592192307766952,1.575565043333469,-0.04015454237536108,-0.907309636511236,0.5270459038628019,0.5484486343554327,-0.9775073044489615,1.0770474951738922,-0.907309636511236,0.01925632153962736,mid
2019-01-12,1.5847317046869025,1.5682917546474668,-0.04010116619739205,-0.9051125991435661,0.52615161378428,0.5598945509598885,-0.9761334223622876,1.0793325045130029,-0.9051125991435661,0.01923075654886156,mid
2019-01-13,1.5773750778082534,1.5611183438749374,-0.04004800230816561,-0.902931459030019,0.5252618633130719,0.5716197245486758,-0.974762277192362,1.081625636095332,-0.902931459030019,-0.22388980633071948,mid
2019-01-14,1.7219341759522153,1.6340771479410305,-0.048267582673658126,-1.170035960451404,0.5997917607953964,0.9391981988880943,-1.0079032614751662,1.207635865181812,-1.170035960451404,-0.46210614117899435,mid
2019-01-15,1.4034505084482285,1.2623847723654265,-0.21271263073183053,-1.1351237784569366,0.6515176820321706,0.5212159875760434,-1.194434340432031,1.2800499297754766,-1.1351237784569366,-0.25983723790766977,mid
2019-01-16,1.352538381182231,1.1069784770048823,-0.2172123230213611,-1.3784360429644775,0.6353357543775023,0.6166292072262551,-1.2595323745611775,1.366897471169272,-1.3784360429644775,-0.14759672332930435,mid
2019-01-17,1.1931168826685448,1.0200633896509896,-0.14352438512009785,-1.1054803598884417,0.4796146842255416,0.5081453998468729,-1.1118202051626318,1.197898051913831,-1.1054803598884417,-0.1131264710423238,mid
2019-01-18,1.1018515950746657,1.0127132624048731,-0.1986381253981138,-0.8402868492903791,0.502393057918217,0.3934270729670278,-1.1667361813367685,1.2229580450486406,-0.8402868492903791,-0.15442674884074878,mid
2019-01-19,1.0986714446220172,1.0100388144638213,-0.1983690722825971,-0.8384175219588437,0.5015728069931276,0.40314484467530576,-1.162394442479575,1.2218952915933032,-0.8384175219588437,-0.15422073019195598,mid
2019-01-20,1.0955186951810139,1.007385462105928,-0.1981011096318867,-0.8365606254972108,0.500756562857434,0.4130653096572362,-1.1580786193558914,1.2208341787023342,-0.8365606254972108,-0.15401553394756348,mid
2019-01-21,1.0923929553932192,1.0047529293574253,-0.19783423009895346,-0.8347160226817883,0.4999442929825003,0.41998823617408865,-1.2044283412532024,1.2676376700041039,-0.8347160226817883,-0.28741968382610955,mid
2019-01-22,0.7458841974849024,0.8953268596838329,-0.17724769060123716,-0.02987836435529972,0.32039989309135486,0.0780832674038692,-1.025479245887397,1.0126142882168894,-0.02987836435529972,0.27805938276000725,mid
2019-01-23,0.9081063889626458,1.085421456617723,-0.1452758358987872,-0.04708193307334899,0.35889147870214183,0.3237722465438852,-1.0407976648948019,1.0872546441663753,-0.04708193307334899,0.14258260014693025,mid
2019-01-24,0.7711629314090136,0.9250743410847151,-0.07556499031514277,-0.03057697998751637,0.22334741684387302,-0.18162011879348006,-0.9400797403286064,0.8696478522134433,-0.03057697998751637,0.3350655020299567,mid
2019-01-25,0.6239610354641995,0.747688861037384,-0.18593791322377837,-0.02640996870345728,0.2761693093399559,-0.39134116427044063,-1.0027785776705587,0.8816110970105042,-0.02640996870345728,0.221721448112033,mid
2019-01-26,0.6228510193415856,0.7461961409623635,-0.18569174020082804,-0.026376151543420417,0.27578889502953313,-0.3866989666608253,-1.0008993741744523,0.8820863498941115,-0.026376151543420417,0.22142374806462753,mid
2019-01-27,0.6217469103644961,0.7447123327063021,-0.18544654246039974,-0.026342463956284905,0.2754100487680256,-0.3820550928007614,-0.9990252359016288,0.8825619446150332,-0.026342463956284905,0.22112724412376225,mid
2019-01-28,0.7481960188406038,0.989505522087373,-0.15698092711620165,0.21176653301875148,0.30204656179974454,-0.13761236300579457,-0.9805799206575175,0.9236929007888911,0.21176653301875148,0.340101125102736,mid
2019-01-29,0.8668744847827629,0.9315886550549209,-0.1309332720672818,-0.312202051976681,0.32763673613110883,0.04225786777116987,-0.9533437240155667,0.9404223063656743,-0.312202051976681,0.25263049457183034,mid
2019-01-30,-0.3062995413800664,0.14024237329306696,-0.1546156291792947,1.3269075842444356,-0.17595334782930377,-1.6687615321798928,-0.9638865204193926,0.5426894037854444,1.3269075842444356,0.6770891731526664,mid
2019-01-31,-0.5402060698342157,-0.04397042803205885,-0.19319273523703143,1.5806856749948908,-0.24424900732474253,-1.9878563732204446,-0.9648098169130875,0.46433766809244914,1.5806856749948908,0.8854692894195053,mid
2019-02-01,1.093361267556874,0.6132668611280667,-0.10942452753038591,-1.841109254202871,0.40718872061006123,0.382076601433797,-0.9288002621427949,1.0007341844407258,-1.841109254202871,-0.15852770327851542,mid
2019-02-02,1.0903423269249686,0.6122053004735437,-0.1092853226153473,-1.830975129843798,0.40659175147857224,0.3799352130480596,-0.9281291336519343,0.9991161655566276,-1.830975129843798,-0.15832340142904602,mid
2019-02-03,1.0873482768861737,0.6111492371070291,-0.10914664763916128,-1.8210066265705915,0.40599740133468015,0.37779651792635505,-0.9274586674852466,0.997501927867963,-1.8210066265705915,-0.15811988748545153,mid
2019-02-04,1.1070359685478273,0.7332261280242325,0.041585101666779464,-1.5695478233143643,0.2547974386696981,0.35690103153050384,-0.7598092216709552,0.8283335047814062,-1.5695478233143643,-0.001946244048686952,mid
2019-02-05,1.2691961394067057,0.9270916097477739,0.10208768203105476,-1.5795865735308399,0.26398350147786315,0.4895340976721778,-0.7230779947915134,0.8236442131246516,-1.5795865735308399,-0.08527795182148348,mid
2019-02-06,1.1397884609453164,0.8732094839683064,0.1414011467724001,-1.3159453038772493,0.17006037373076563,0.30098493166967544,-0.6832771120550615,0.738443646199419,-1.3159453038772493,0.1500862505809643,mid
